Author Id,Topic Words
180,"{'hep': 0.13833180963469477, 'algebra': 0.10681934508856375, 'lie': 0.09160220973881657, 'super': 0.09062591949843236, 'currents': 0.08667152992384404, 'instanton': 0.07939857758782845, 'ane': 0.06856984556627768, 'curve': 0.06790152626368443, 'gauge': 0.06613136509345668, 'superconformal': 0.06468661530054626, 'boundary': 0.058137379458784444, 'eld': 0.05775950013867226, 'ads': 0.056489620349105624, 'quantum': 0.05495570806467082, 'free': 0.05419422034482096, 'theory': 0.05164940517208733, 'product': 0.05101824915061593, 'spacetime': 0.050887252941743566, 'operator': 0.04971864577344662, 'lett': 0.04942129997173868, 'nucl': 0.0470924522123265, 'roots': 0.045787812107943374, 'groups': 0.04520789793742073, 'opes': 0.04454984369277707, 'prepotential': 0.04447463440301141, 'classical': 0.04439398912929148, 'realization': 0.04174400785836374, 'superalgebra': 0.0411601802013995, 'solutions': 0.03966878068875073, 'extended': 0.0375821164023975}"
618,"{'limit': 0.08380623138544907, 'equations': 0.07088128251711742, 'ferromagnetic': 0.04921450928450333, 'sinh': 0.04500193838195377, 'energy': 0.04083744799872982, 'cosh': 0.03925431946325692, 'integers': 0.03532194758948065, 'anti': 0.03415950559207526, 'central': 0.030492047296226232, 'densities': 0.02993661383108156, 'order': 0.02941202856407954, 'number': 0.02939390983264087, 'excitations': 0.028618764786940615, 'specic': 0.028281649171343, 'heat': 0.027969890777306706, 'function': 0.027674086444125168, 'low': 0.026698513307524714, 'chain': 0.02463173571400719, 'thermodynamic': 0.024178059592895193, 'states': 0.02390060829769829, 'rules': 0.02359280501882334, 'partition': 0.022194640908661422, 'integral': 0.021908807101759943, 'free': 0.02033027175199738, 'entropy': 0.01986639040414944, 'temperature': 0.019213332542854705, 'state': 0.017345591996060505, 'potts': 0.017076737186808546, 'charge': 0.017076737186808546, 'particle': 0.01697652691759994}"
1434,"{'space': 0.10945654052736475, 'algebra': 0.10270821038119911, 'constraints': 0.05658154048444849, 'dsr': 0.053079141158238446, 'sinh': 0.04236729113880517, 'theory': 0.0403653588458093, 'time': 0.03537549270056156, 'relativity': 0.031624335322133885, 'momentum': 0.028545270958487415, 'poincare': 0.028468400881090428, 'special': 0.027179576998826744, 'cosh': 0.025913916888852168, 'class': 0.025542498823225707, 'quantum': 0.025365135848954928, 'scale': 0.02519363668024591, 'theories': 0.024865289825676422, 'doubly': 0.02414987364406973, 'sector': 0.02367548121624236, 'energy': 0.022788462304938847, 'operator': 0.02265287734182385, 'hep': 0.022245653352835463, 'standard': 0.02068788882508871, 'planck': 0.02029717665228056, 'case': 0.020289286325974154, 'physical': 0.020034413288053644, 'path': 0.01984780131467946, 'kowalski': 0.01966131342263298, 'position': 0.019166189012232805, 'astro': 0.018843058047724175, 'lett': 0.018021936876087667}"
1435,"{'relations': 0.07296884155707092, 'commutation': 0.06468857704690115, 'quantum': 0.04295299777878593, 'algebra': 0.042798658468644335, 'energy': 0.03931849839811093, 'space': 0.03798035902204452, 'minimal': 0.036742602938003084, 'case': 0.03601700446223299, 'operators': 0.0347278258164236, 'functions': 0.03367530830537609, 'hilbert': 0.03343103247128853, 'adjoint': 0.03197581622414042, 'kempf': 0.03089911760001834, 'deformed': 0.030366943557502, 'levels': 0.030150193214363262, 'uncertainty': 0.029165171548014596, 'integral': 0.028809449815636157, 'noncommutative': 0.028374327566559474, 'eigenvalues': 0.028315223184407767, 'bargmann': 0.026086835897953967, 'scalar': 0.025826716144819323, 'order': 0.025734111094119494, 'fock': 0.025069553286632806, 'generalised': 0.02496904386227647, 'corrections': 0.02453360920567549, 'nonpointlike': 0.024478615952998717, 'representation': 0.023864389223621867, 'terms': 0.023538982799217734, 'function': 0.023132655616564177, 'dimensional': 0.02206305482248261}"
606,"{'gauge': 0.08358229520589523, 'twist': 0.07409304827703093, 'couplings': 0.05248946489509599, 'orbifold': 0.04883286001480007, 'point': 0.03793602134086586, 'lett': 0.03793602134086586, 'nucl': 0.035275710108610456, 'orbifolds': 0.03510905745065341, 'moduli': 0.032641243711844806, 'twisted': 0.031552818543497584, 'elds': 0.03079591933474918, 'duality': 0.030023343779856493, 'group': 0.02834318789744137, 'eld': 0.025114137709543592, 'corrections': 0.022109913514148684, 'instanton': 0.020695230250038915, 'space': 0.019010324658785896, 'compactications': 0.01900712669305172, 'complex': 0.018397305365406395, 'subspace': 0.01752463427596213, 'target': 0.01752403388186283, 'action': 0.017494132500085115, 'invariant': 0.016100513279158936, 'sector': 0.01580136260792919, 'yukawa': 0.015319278548897919, 'case': 0.015265935913769919, 'perturbative': 0.015207968994374989, 'twists': 0.01502417128743884, 'form': 0.014007340916673305, 'numbers': 0.013003234458244714}"
1442,"{'branes': 0.11985036964689183, 'sin': 0.11851385206688786, 'cos': 0.09365679639080994, 'brane': 0.09286302400061741, 'string': 0.09276282694805447, 'hep': 0.08543736675372532, 'boundary': 0.074629228829967, 'arxiv': 0.06759947937495851, 'theory': 0.06461022913366386, 'energy': 0.06333752899226286, 'model': 0.06130149941992655, 'solutions': 0.05628304598156507, 'deformation': 0.0560182784922021, 'eld': 0.05160968097893602, 'marginal': 0.051375507280635446, 'state': 0.05083409639169608, 'cosmology': 0.049974546205274584, 'solution': 0.04977549171604658, 'cosmological': 0.047841310343478376, 'background': 0.04500196868496802, 'deformed': 0.04015358947463861, 'density': 0.039864592581308415, 'ads': 0.038581483068089034, 'conformal': 0.03737673261803609, 'direction': 0.0349537706581072, 'lett': 0.03442554724848483, 'bulk': 0.03434389236331202, 'condition': 0.03384768120081356, 'constant': 0.03363895472552748, 'dimensional': 0.03310455872713835}"
1446,"{'theory': 0.18176767131312999, 'string': 0.1793143747170449, 'boundary': 0.04936401262882112, 'eld': 0.04908781451465713, 'gauge': 0.04842441169995826, 'space': 0.04600615993661479, 'strings': 0.04045665727591091, 'point': 0.03578305238411822, 'condition': 0.033629206774540066, 'black': 0.028253740478095812, 'time': 0.028223023133934943, 'topological': 0.026962034151650327, 'constant': 0.025036250138217676, 'interaction': 0.018747573053871758, 'region': 0.017685828774337574, 'interactions': 0.01620292585583595, 'nucl': 0.01618260991183279, 'regions': 0.01618107757637919, 'critical': 0.01612959339588693, 'white': 0.01612959339588693, 'rst': 0.01537883403046614, 'interacting': 0.015202066059715608, 'question': 0.015202066059715608, 'light': 0.015202066059715608, 'dierent': 0.01376000600542593, 'bosonic': 0.01322414608349809, 'boundaries': 0.013129783760273456, 'surface': 0.012549217624305848, 'liouville': 0.012549217624305848, 'cone': 0.012140325365830262}"
1450,"{'trf': 0.09565306680362486, 'string': 0.06001432569270033, 'theory': 0.04694320164146287, 'open': 0.04582120739031268, 'tensor': 0.04554856433864789, 'models': 0.04416477008309058, 'antisymmetric': 0.027757475029848377, 'bottle': 0.026465664656116453, 'projection': 0.026393718262237492, 'closed': 0.025918228955025158, 'anomaly': 0.025460234289542603, 'gauge': 0.02437802756151328, 'elds': 0.02418155883932699, 'schwarz': 0.023661836208207058, 'supergravity': 0.023079311323528667, 'strings': 0.022778668055929874, 'nucl': 0.022462971472687644, 'conformal': 0.021819519442052925, 'model': 0.021303860804205647, 'characters': 0.021031886400841908, 'klein': 0.020913032545623492, 'tensors': 0.020650201296050094, 'form': 0.020318405604424213, 'case': 0.01969158262072526, 'dimensional': 0.019627047647451226, 'invariance': 0.018495864484793244, 'lett': 0.01828859535311986, 'algebras': 0.018168313278471925, 'eld': 0.01799282262618157, 'conditions': 0.01788876874569323}"
1456,"{'gauge': 0.11038170657866717, 'superparticle': 0.07644626417615136, 'ghost': 0.0760565048832682, 'elds': 0.06659803795020691, 'brst': 0.0624730337558457, 'action': 0.05036526171483052, 'spinor': 0.0500693282323336, 'constraints': 0.049043312423041864, 'anti': 0.048664968354923184, 'math': 0.038274858378645325, 'type': 0.037024787625206994, 'algebra': 0.036592403114009055, 'theories': 0.03537912543967606, 'yang': 0.03369714393738266, 'lett': 0.030607761211666223, 'nucl': 0.029928097894122284, 'ssp': 0.02943231845442305, 'twin': 0.02696444760243605, 'space': 0.02652645390227693, 'superspace': 0.025547331889952556, 'theory': 0.02521620358734672, 'super': 0.025091615081252783, 'fermionic': 0.025022079889959158, 'dimensional': 0.02424506455927089, 'symmetries': 0.023493544048828762, 'set': 0.020758383575446515, 'coordinate': 0.020230417166193174, 'local': 0.01989760284656328, 'generators': 0.019478584928333376, 'covariant': 0.019335951675529945}"
1463,"{'string': 0.3165593999505718, 'theory': 0.272231271324665, 'brane': 0.20512084659677743, 'eld': 0.20280300600703705, 'complex': 0.1516841683530951, 'branes': 0.13661757388368778, 'iib': 0.13630439269942482, 'gauge': 0.135856292968281, 'states': 0.12979976146933053, 'coupling': 0.12812436557361, 'strings': 0.1277578744794739, 'limit': 0.1260330236057709, 'multiplets': 0.124988970580722, 'abelian': 0.12432589980300984, 'massive': 0.11489451396895212, 'algebra': 0.10533911990384424, 'space': 0.10257859077152022, 'sheet': 0.10017520852611425, 'dimensions': 0.0943953240779917, 'form': 0.09381947975625624, 'iia': 0.09274276069317164, 'multiplet': 0.09065785885976432, 'type': 0.08947989793888417, 'theories': 0.0885873072577121, 'structures': 0.08683665636097468, 'sym': 0.08455677212074546, 'cso': 0.07644394109809252, 'dimensional': 0.07643111935539273, 'sitter': 0.07614063648184678, 'sector': 0.07502430511875965}"
96,"{'theory': 0.1827848932142007, 'amplitudes': 0.0687664935225667, 'symmetry': 0.06738890699431241, 'scattering': 0.05699420303262831, 'relations': 0.05603497082872234, 'number': 0.05569963748537462, 'attractor': 0.05315989224166237, 'string': 0.052441640650279744, 'branes': 0.049142862750826966, 'invariants': 0.048218621336380565, 'hep': 0.04709301566413123, 'eld': 0.04692055457871513, 'boundary': 0.04661094300974246, 'complex': 0.038146576555449965, 'particle': 0.035988030688248115, 'arxiv': 0.03484000990452228, 'set': 0.03421638115510196, 'symmetries': 0.03311470529063463, 'bracket': 0.03250151730892991, 'algebras': 0.032276200779877445, 'momenta': 0.032055219937892065, 'brst': 0.030971718368680647, 'space': 0.030676945939608416, 'bosonic': 0.030229948449312507, 'sij': 0.02875480366748555, 'open': 0.028481505543296832, 'phase': 0.027981638180509503, 'arithmetic': 0.02761781103263314, 'high': 0.027533661016093107, 'form': 0.026860482660685404}"
1300,"{'hamiltonian': 0.11208037873238166, 'hierarchy': 0.0952975938138582, 'structure': 0.06235046937751086, 'rst': 0.04542171963804492, 'elds': 0.04318814762224807, 'terms': 0.037729141046669995, 'structures': 0.03620732772862411, 'algebra': 0.02295124125008046, 'ows': 0.020381311985499168, 'operator': 0.020238440666638446, 'form': 0.018855957708642214, 'equation': 0.01746953183450542, 'lett': 0.017055122839191375, 'equations': 0.016900048082670455, 'math': 0.016621969741752, 'eld': 0.016006594407567826, 'kdv': 0.015762471588520177, 'formulation': 0.015762471588520177, 'matrix': 0.015444156396866082, 'conformal': 0.01460132306828954, 'scalar': 0.013982599055417117, 'number': 0.013075277789452722, 'algebras': 0.012171818159467697, 'linear': 0.012171818159467697, 'innite': 0.010899690302009213, 'brackets': 0.010430800924651235, 'usual': 0.010131854266975935, 'mod': 0.010131854266975935, 'instance': 0.010011615198110557, 'curvature': 0.010011615198110557}"
852,"{'branes': 0.10791588914106146, 'gauge': 0.0824325831075644, 'orientifold': 0.07670671613628846, 'theory': 0.07321733800596628, 'symmetry': 0.06268733695967277, 'state': 0.055324863142274555, 'case': 0.0496844536563249, 'plane': 0.04560445852867296, 'problem': 0.04033442544150768, 'quantum': 0.03735289718544205, 'black': 0.034877397821334914, 'type': 0.03298384407276975, 'spectrum': 0.032815844379088806, 'elds': 0.030031701245108056, 'model': 0.029727472980475324, 'constant': 0.028248965104932123, 'eld': 0.027388293994840402, 'potential': 0.026953271262030582, 'function': 0.02639570309680073, 'ground': 0.02431342067665217, 'gimon': 0.02418792783696676, 'susy': 0.02398711712129864, 'iib': 0.02398141544419582, 'mechanics': 0.02340448528711633, 'representation': 0.02286464892404525, 'elliptically': 0.022637717482930628, 'primary': 0.022576939660063744, 'hole': 0.02257023131529423, 'bred': 0.021832148617808304, 'string': 0.02170896163040386}"
1472,"{'black': 0.1186852182892385, 'hole': 0.09504178282693272, 'solution': 0.07201248673553096, 'horizon': 0.06640269329903402, 'singularity': 0.0647693106515148, 'dilaton': 0.05047404161046404, 'equations': 0.04705730392004976, 'eld': 0.04662841596404425, 'classical': 0.04129677669213248, 'log': 0.0390093386857623, 'holes': 0.036754494110931554, 'semi': 0.03608645817212852, 'energy': 0.02761119142050754, 'wave': 0.02548909656431856, 'elds': 0.02368253425358943, 'critical': 0.023330849225384896, 'quantum': 0.02272798017786469, 'linear': 0.02020545162529873, 'constant': 0.01983114056290631, 'mass': 0.018612469239535898, 'approaches': 0.01768292455898607, 'static': 0.017002161000776533, 'metric': 0.017002161000776533, 'large': 0.017002161000776533, 'dimensional': 0.016718770477542194, 'reaction': 0.01667440262129902, 'boundary': 0.015770803867026926, 'state': 0.014173183000070408, 'solutions': 0.013936944792438288, 'parameters': 0.013936944792438288}"
365,"{'black': 0.10621744111911141, 'hole': 0.060203026864802736, 'states': 0.0560881844263239, 'innite': 0.04420623124293809, 'production': 0.041273206402891616, 'remnants': 0.04000903410060756, 'quantum': 0.03448303785532833, 'hep': 0.03346277910244274, 'planck': 0.03330145170072267, 'core': 0.032091924570609276, 'theory': 0.030602518491014773, 'horizon': 0.030584149986605347, 'loss': 0.03015543004343607, 'string': 0.030147977039244763, 'hawking': 0.029266165109156285, 'holes': 0.027472797192956366, 'internal': 0.02560159018172921, 'pair': 0.02487944677821874, 'informon': 0.02474044390686638, 'dimensional': 0.022562063634536528, 'eld': 0.022546565000286956, 'evaporation': 0.021293364386815308, 'mass': 0.019810807743046242, 'eective': 0.01921441595909716, 'large': 0.018193121923210293, 'state': 0.01743492823514676, 'process': 0.017394069029337322, 'gravity': 0.017056762203131154, 'radiation': 0.01652381954858173, 'energy': 0.016437335389547687}"
1474,"{'whi': 0.12350376923164974, 'biharmonic': 0.12090154684137866, 'conformal': 0.11390397199466556, 'eld': 0.11018524507663004, 'gauge': 0.09805036263127952, 'type': 0.0944501206142924, 'invariant': 0.09087957006963643, 'cfts': 0.08753243994228108, 'action': 0.08677478240773014, 'theory': 0.07705056751349665, 'elds': 0.07674203821554773, 'theories': 0.06946212788799705, 'branch': 0.06745777558293276, 'metric': 0.06206695262956986, 'equations': 0.05786190589017515, 'scalar': 0.05784746545409722, 'weyl': 0.05565478684356321, 'order': 0.05117851206114826, 'points': 0.04962131870380613, 'transformations': 0.04958944043630997, 'sconf': 0.04662179493611118, 'algebraic': 0.043963748717990345, 'string': 0.041140104429377156, 'function': 0.04075479741282524, 'abelian': 0.039057731910098356, 'gab': 0.03725539977931103, 'whe': 0.03622755941116099, 'motion': 0.03547949099014585, 'riemann': 0.03524409282600388, 'dzz': 0.03475275955870383}"
1484,"{'duality': 0.023734289409144144, 'models': 0.021972636501948528, 'mirror': 0.018827209817094185, 'equation': 0.018082295910401197, 'symmetries': 0.016192834823216276, 'solutions': 0.01516478206521835, 'lett': 0.01277160241895152, 'basis': 0.012174524651595457, 'form': 0.011557554312829742, 'terms': 0.011117573680682946, 'periods': 0.01002648453490479, 'points': 0.009374046844749243, 'moduli': 0.00877395715899746, 'group': 0.008633385670393632, 'space': 0.008027373500482103, 'manifolds': 0.007936794913797174, 'point': 0.007699411372694712, 'dened': 0.007594233322953503, 'modulus': 0.007521428903100293, 'functions': 0.00706510476882497, 'singular': 0.006698476117216252, 'manifold': 0.006389789844067925, 'nucl': 0.006176326588626684, 'independent': 0.005559310951341544, 'degree': 0.005496581366486009, 'equations': 0.0054816776056795455, 'introduce': 0.005135789209328556, 'fundamental': 0.004950551021466479, 'coecients': 0.004886528180325422, 'dierential': 0.004886528180325422}"
1497,"{'multivector': 0.08027635319612147, 'algebra': 0.071025799770664, 'equations': 0.060622629504305206, 'vector': 0.05953020447270477, 'equation': 0.04143701025234692, 'time': 0.03908912040671397, 'derivation': 0.03905557553116744, 'maxwells': 0.038771741298258916, 'cliord': 0.03783368486393879, 'eld': 0.032291910966490756, 'dimensional': 0.032291910966490756, 'bivector': 0.02777755338870737, 'geometric': 0.025265625784413583, 'product': 0.025265625784413583, 'basis': 0.025236453357466854, 'vectors': 0.023620198950378368, 'electromagnetic': 0.023445569223597522, 'fock': 0.02280187873695949, 'formulation': 0.021987356540865387, 'yields': 0.021037376188642876, 'february': 0.020197561110252282, 'characteristic': 0.020126222014081596, 'pezzaglia': 0.01876581547468517, 'single': 0.01688119739354363, 'form': 0.016838300728479916, 'scalar': 0.016785430335621812, 'william': 0.015078258678011602, 'gibbs': 0.014975680505438321, 'wave': 0.013435045458537145, 'characteristics': 0.01330156692835871}"
