Author Id,Paper Id
13659,"['0106271', '0208205', '0210247']"
13665,['0106239']
10420,['0106278']
12135,"['0106280', '0211208', '0301174']"
13670,['0106286']
5287,['0106198']
12458,"['0106196', '0108038', '0205293', '0212054', '0304209']"
10916,"['0106254', '0110236', '0210018']"
13678,['0106252']
13679,"['0106250', '0107064', '0109142', '0111270']"
11991,['0107032']
10062,['0107036']
13703,['0107052']
13710,"['0107016', '0211086']"
13727,"['0107079', '0201038']"
13660,['0107117']
13740,['0107144']
13745,['0107139']
11439,"['0107040', '0210222']"
13761,['0107170']
2442,['0107148']
13766,['0108015']
1851,"['0107208', '0107262']"
13774,['0107218']
13775,"['0107219', '0304021']"
7106,"['0111287', '0302171']"
10533,['0111284']
13785,['0111285']
13786,"['0112002', '0201128', '0203049', '0205129', '0211191']"
8455,['0108018']
9086,['0107267']
13795,['0108049']
12238,"['0108111', '0205124', '0205125', '0211051', '0301007']"
13798,"['0108103', '0108104', '0205303']"
13801,['0108110']
11053,['0108051']
6248,"['0108039', '0111195']"
13803,['0108066']
3489,['0108070']
8430,['0108031']
1111,['0108032']
13810,"['0107231', '0211150']"
9116,"['0108095', '0202025']"
13815,"['0107223', '0204048']"
13819,['0108087']
12058,"['0108081', '0210117', '0301177']"
7300,['0108139']
11971,['0108168']
13838,['0108144']
9026,['0108173']
13848,['0108175']
13853,"['0108195', '0112144']"
11712,"['0108180', '0212086']"
13866,['0108222']
11480,['0108223']
13867,['0108228']
11141,['0108233']
13869,['0108235']
9275,['0109001']
13875,['0109006']
11309,['0109012']
13879,['0109036']
7433,['0109037']
13884,"['0109044', '0205224']"
13887,['0109064']
13888,['0109052']
13891,"['0109061', '0211256']"
11061,['0109076']
12470,"['0109068', '0210076', '0303267']"
12993,"['0109070', '0303256']"
8781,"['0109074', '0103081']"
13893,['0108218']
13895,['0109212']
13448,['0109092']
13914,['0109119']
2124,"['0109120', '0302201']"
13916,['0109103']
7627,['0109143']
13926,"['0109145', '0112062', '0207254', '0211155', '0302009', '0304193']"
9475,"['0109123', '0109126']"
11731,['0107126']
12227,['0107131']
13932,['0108125']
13540,['0109172']
13940,['0109161']
13942,['0109166']
13945,"['0109134', '0206048', '0210028']"
2665,['0109164']
13946,['0109196']
13947,['0109199']
13951,['0110002']
10351,"['0109180', '0111091', '0110118', '0110289', '0111238', '0112056', '0112009', '0111182', '0112226', '0201079', '0201215', '0202083', '0202193', '0203191', '0205037', '0205251', '0207247', '0209029', '0210017', '0301010', '0302058']"
11995,"['0109182', '0206106']"
13968,['0109206']
8885,"['0109221', '0207045', '0304029']"
13976,['0110030']
1370,['0110046']
13985,"['0110049', '0110117']"
13992,['0109131']
4230,"['0110151', '0111151', '0204178', '0304175', '0304235']"
13999,"['0110112', '0201135', '0204032']"
14000,['0110114']
14002,['0110145']
14003,['0110148']
14005,['0110137']
14008,['0110077']
7885,['0110078']
14009,['0110067']
8930,['0110068']
12650,"['0111056', '0206219', '0203087']"
14020,"['0111057', '0201127', '0209051', '0211028']"
12285,['0111058']
14022,['0111077']
14025,['0110128']
13184,['0110106']
10954,['0111086']
14030,"['0110251', '0206023', '0304091']"
14033,"['0110059', '0110060', '0110083', '0110061']"
14036,"['0110239', '0301008']"
12645,"['0110241', '0205032']"
14054,"['0110206', '0110207']"
14060,"['0110095', '0202086', '0207063']"
14073,['0110224']
14076,"['0110092', '0206069']"
7975,['0110219']
14080,['0111042']
14081,"['0111043', '0302226']"
14088,['0111010']
14089,['0110268']
9237,['0111031']
14103,"['0103076', '0111265']"
14107,['0111021']
14109,"['0103097', '0112234']"
14111,"['0107009', '0209170']"
14112,['0110253']
13746,['0111107']
14031,['0111111']
14118,"['0111144', '0110282']"
12689,['0111052']
14124,['0111138']
11450,['0111141']
14132,['0110296']
5910,['0111124']
3357,['0111125']
14141,['0111115']
419,['0111114']
12837,"['0111241', '0302121']"
13434,"['0111247', '0210217']"
12550,['0111251']
10584,['0111164']
14160,['0111172']
12819,['0111245']
14164,['0112194']
12863,['0112070']
12687,['0111205']
13497,['0111206']
13090,"['0111207', '0304216']"
12468,['0111216']
14180,"['0111220', '0201214']"
14183,"['0111271', '0203171', '0204018']"
14184,['0111272']
14189,['0112048']
12516,['0111279']
14196,"['0112005', '0201155', '0207208', '0303198']"
14198,['0111262']
6492,"['0111275', '0210079']"
14202,"['0111259', '0212189']"
14205,"['0111187', '0212109']"
13928,['0111193']
13793,['0111194']
14210,['0111196']
14211,"['0111197', '0205105']"
13214,['0112026']
14216,['0112027']
14219,"['0112022', '0112143']"
8924,"['0112038', '0112110']"
12129,['0112020']
14228,['0112149']
14231,['0112146']
12437,['0112121']
14237,['0112076']
12609,['0112083']
14245,['0112091']
11359,['0110203']
6927,"['0110184', '0201093', '0210183', '0303033', '0303230']"
14258,"['0110194', '0204003', '0206008', '0211153', '0301134', '0302002']"
14272,"['0112240', '0204165']"
7859,['0112245']
14277,['0112250']
1363,['0112260']
14282,['0112259']
12593,"['0112174', '0201037', '0303015']"
8551,['0112189']
3675,['0112114']
12216,['0112116']
11805,['0112221']
6975,['0112222']
14303,"['0112235', '0201271', '0302072']"
14310,['0201097']
14317,"['0201088', '0212261']"
14085,"['0201089', '0301195']"
14097,['0201007']
14320,['0201003']
14324,['0201014']
14326,['0201002']
14327,"['0201020', '0205120', '0211275']"
14241,['0201022']
14329,['0201001']
10259,['0202088']
13702,"['0202101', '0212276']"
13897,"['0202103', '0210118']"
8343,['0202104']
12548,['0202105']
14345,['0201085']
14346,['0201087']
5974,['0201077']
9290,"['0201061', '0208165']"
13110,['0201198']
13758,"['0201199', '0208090']"
11734,['0201202']
14360,['0201204']
14365,['0201212']
14366,"['0201217', '0202013']"
14372,['0201123']
13131,"['0201122', '0211157', '0301211']"
8366,['0201126']
14378,['0201137']
14389,"['0201030', '0208218']"
3840,"['0201218', '0207115']"
14393,['0201051']
14396,['0201043']
12184,"['0201052', '0203263']"
9376,['0201172']
12200,"['0201175', '0203030', '0210305', '0303222']"
11011,['0201179']
14412,['0202007']
2708,['0201236']
12967,['0201238']
11670,['0202061']
147,['0201240']
14425,"['0201247', '0202052']"
12858,"['0201244', '0212322']"
14441,['0202028']
14445,"['0206078', '0207192', '0209001', '0209229', '0210144']"
14447,['0206067']
12115,['0202033']
14448,['0202020']
12330,['0202016']
14454,['0201264']
14455,['0202143']
13417,['0202078']
1019,"['0202108', '0206240', '0304160']"
12320,['0202099']
14478,['0202001']
14479,['0202004']
14482,"['0201250', '0207023']"
12676,"['0202118', '0209200']"
4298,['0202112']
14496,"['0203047', '0205283', '0301176']"
8590,['0203050']
7254,"['0203007', '0206184', '0207054', '0304149']"
2045,['0203008']
14514,['0202171']
14518,['0204043']
14521,['0204028']
14523,['0204040']
13191,"['0203148', '0203117', '0207025', '0209180', '0212341', '0303014']"
12125,"['0203136', '0301116']"
13582,"['0203114', '0203122', '0206156']"
7851,"['0203116', '0204243']"
14541,['0203069']
10850,['0202167']
13375,['0202181']
13425,['0203127']
14119,"['0203254', '0207042', '0203090', '0212251']"
14565,['0203256']
9273,['0203224']
13365,"['0201146', '0204169', '0210032']"
14581,['0201149']
8403,['0201150']
11240,['0201161']
2961,['0201164']
2084,['0203225']
14589,"['0203220', '0203230']"
14593,['0203266']
13917,['0204072']
14603,"['0204085', '0301193', '0304240']"
11819,"['0204090', '0210225']"
13142,['0204020']
14605,['0203269']
2525,['0204016']
14612,['0204005']
14613,"['0204006', '0209196', '0303175']"
14614,['0204077']
14615,['0204007']
14620,['0203195']
13542,['0203197']
14622,['0203214']
14636,"['0204150', '0205278', '0302068']"
13755,"['0204164', '0210199']"
14639,['0204185']
8595,"['0204157', '0212095']"
9994,['0204119']
14644,['0204162']
1520,"['0204159', '0211243']"
14647,['0204126']
94,['0204115']
14665,['0204176']
13147,['0204137']
14673,['0204225']
11804,"['0204202', '0206141']"
14013,['0204244']
12131,['0204247']
14683,['0204250']
14686,['0204208']
1591,['0205023']
14697,"['0204135', '0204134', '0204133']"
14698,"['0204131', '0212268']"
3529,['0205040']
14361,['0205017']
5183,['0205077']
13204,['0205084']
10167,"['0205097', '0211163', '0211038']"
10707,['0205060']
14729,"['0205107', '0304044']"
14744,['0205142']
11523,['0205146']
14752,['0205086']
14761,['0205176']
14780,['0205196']
14781,['0205197']
5473,['0205243']
14785,['0205212']
14795,['0205229']
14797,['0205216']
14798,"['0205217', '0303017']"
10034,"['0205241', '0210279']"
12029,['0205232']
12784,['0205255']
6969,"['0205309', '0211008']"
14661,"['0205311', '0206248']"
14829,['0205313']
14831,['0206041']
14835,['0207030']
49,['0206117']
7443,['0206118']
13269,['0206083']
14807,"['0206047', '0212073']"
10657,['0206110']
14275,['0206112']
14858,['0205292']
14861,['0206135']
14866,['0206097']
14871,['0206230']
13495,['0206198']
14877,"['0206236', '0302131']"
14881,['0206191']
14890,['0206218']
7516,['0206222']
14891,['0206225']
2,['0204231']
9970,['0206252']
14901,['0206233']
14902,['0206206']
10286,['0207017']
14911,['0207022']
14931,['0207047']
14932,['0207008']
14933,['0207010']
14936,['0207069']
13195,['0207070']
14941,['0206177']
12714,['0207089']
14945,['0207093']
13858,"['0207094', '0301092']"
5246,['0207058']
14900,['0207080']
6562,"['0207121', '0207110', '0212149']"
11936,['0207122']
14956,['0207125']
14638,['0207181']
10496,['0207182']
14967,['0207150']
12139,['0207113']
14977,['0207164']
14545,['0208168']
14989,['0207191']
14990,"['0207193', '0208075', '0208129']"
14997,['0207215']
14998,"['0207217', '0208035']"
14999,['0207221']
9177,['0207207']
15000,['0207212']
15001,"['0207211', '0304059']"
15002,['0207210']
15004,['0207282']
12626,['0207236']
15020,['0207271']
15024,['0207133']
15026,"['0207198', '0208109']"
15027,"['0208007', '0208098']"
15031,['0208017']
15035,['0207256']
15036,"['0207250', '0302188']"
15037,"['0207258', '0301103']"
10368,"['0208041', '0212118']"
15042,['0208128']
12369,"['0208045', '0208049', '0209005', '0303025']"
11308,['0208047']
15046,"['0208064', '0210141']"
10692,"['0208022', '0304036']"
13663,['0208026']
15061,['0208099']
8645,['0208091']
10775,['0208150']
15079,"['0208209', '0304232']"
11935,['0208211']
11778,['0208173']
15099,['0208133']
15102,['0208190']
15109,['0208198']
15110,['0208215']
9088,['0207226']
15116,['0208185']
15129,['0207227']
15131,"['0209015', '0209016', '0302214', '0302228']"
15134,['0209018']
15140,['0208229']
15016,['0209009']
15150,['0209040']
15153,['0209021']
10952,['0209023']
14527,"['0209058', '0209135']"
15176,"['0209143', '0210024']"
15177,['0209100']
15196,['0209171']
12558,['0209149']
15201,['0209152']
15204,['0209167']
14585,['0209156']
10032,"['0209182', '0210059', '0211156']"
15217,"['0209175', '0212174']"
15219,['0209192']
14534,['0209157']
15224,"['0209188', '0303232']"
6118,['0209189']
15228,['0209197']
15237,['0209243']
15242,['0209235']
13057,['0209238']
13545,['0210009']
15245,"['0209267', '0209266']"
11486,['0209265']
15143,['0207229']
11190,['0209258']
13880,['0209260']
6672,['0210026']
15261,['0210069']
12152,['0210064']
15263,['0210063']
11376,['0210048']
826,['0210094']
15275,['0210084']
6743,['0210115']
15282,['0210039']
15292,['0210130']
15294,['0210146']
15301,['0212097']
6329,['0210235']
14520,['0210230']
13554,['0210248']
9797,['0210249']
15321,['0211143']
15322,['0211179']
15324,['0211175']
1276,['0210227']
15330,['0210229']
5385,['0210207']
12712,"['0211172', '0302081', '0304098']"
15336,['0210162']
15341,['0211032']
12253,"['0211030', '0302071', '0304143']"
7395,['0210313']
15345,['0210283']
11526,['0210258']
4886,['0210304']
13166,['0210270']
13488,['0210273']
15354,['0210202']
15355,['0210192']
11220,['0211009']
13792,['0211138']
12840,['0211120']
13215,['0211110']
15381,['0211058']
15385,['0211117']
13531,['0211050']
5383,['0203097']
3113,['0203100']
12513,['0203075']
15391,['0203062']
15393,"['0211104', '0302015']"
15394,['0203079']
15395,['0207240']
11354,['0211227']
10782,"['0207103', '0304004']"
14788,['0211192']
15416,['0211078']
1950,['0211080']
15420,['0211062']
14116,['0211076']
15421,"['0211037', '0302209']"
13949,['0211205']
15431,"['0211189', '0211274']"
11025,"['0211202', '0212010', '0212274', '0303144']"
15437,['0212036']
9819,['0212049']
15441,['0212045']
2684,['0211248']
8782,['0211288']
13077,['0211253']
15449,"['0212283', '0302062', '0302095']"
15451,['0212294']
15454,['0212002']
15456,['0212005']
11649,"['0212021', '0301029']"
3471,['0212011']
15466,['0212068']
7372,['0212066']
15477,['0212093']
15482,['0212076']
15483,['0211270']
15484,['0212055']
14617,"['0211281', '0210290']"
14856,['0211287']
15489,['0211286']
15496,['0212128']
13384,['0212228']
15502,['0212232']
11588,['0212244']
15402,['0212249']
15509,['0212154']
15521,['0210282']
3568,['0210292']
8439,"['0212217', '0303041']"
15542,['0212346']
14433,['0212266']
14229,['0212197']
15561,['0212309']
15582,"['0301110', '0304230']"
459,"['0301117', '0302149', '0302199']"
14304,['0301118']
11961,['0301016']
4654,['0301037']
15595,['0301097']
10858,['0301105']
15599,"['0301106', '0304105']"
15601,"['0301128', '0303257']"
11568,['0301126']
15609,['0301084']
13012,['0301247']
6327,['0301254']
15627,"['0301156', '0301158', '0301159', '0301160']"
14337,['0301150']
4283,['0301167']
15636,['0301171']
15551,"['0301051', '0304088']"
15638,['0301052']
15644,['0301236']
13000,['0301229']
1688,['0301227']
15659,['0302048']
15661,['0302046']
13651,['0302024']
8797,['0302027']
15668,['0302097']
15670,['0302039']
15676,['0302036']
15677,['0302040']
14551,['0302052']
15685,['0302061']
12219,['0302125']
12891,['0302130']
15707,['0302129']
4788,"['0302138', '0303004']"
15713,['0302161']
9725,['0302156']
11897,['0303055']
1290,['0303056']
15732,['0303058']
15733,['0303061']
12418,['0302229']
6632,['0303002']
14832,['0302179']
15130,['0302181']
15746,['0302177']
15748,['0303042']
12032,['0303026']
14806,['0302066']
13286,['0302070']
15753,['0302073']
12715,['0302077']
15758,"['0303070', '0303261']"
15759,['0303007']
15767,['0301153']
6610,['0303099']
13865,['0303131']
15775,['0303080']
3535,['0303128']
15781,['0303129']
13101,['0303106']
8493,"['0303121', '0303181']"
3632,['0303160']
15801,['0303145']
15807,['0303201']
14801,['0303219']
15830,['0303228']
15840,"['0303262', '0304142']"
11929,['0303270']
14144,['0304009']
15854,['0304014']
15855,['0304015']
15858,['0304030']
15860,['0303254']
15862,['0303259']
15863,['0303260']
15869,['0304137']
2709,['0304156']
9917,['0304039']
99,['0304052']
15878,['0304054']
15891,['0301200']
9432,['0304106']
14390,['0301189']
15911,['0304113']
6270,['0304121']
15919,['0304190']
5702,['0304218']
11192,['0304208']
15141,['0304170']
14459,['0304176']
8277,['0304267']
13067,['0304068']
10310,"['0304085', '0304086']"
15340,['0304089']
12633,['0304078']
15947,['0304244']
15949,['0304246']
