Author Id,Paper Id
1963,"['9304039', '9311139', '9605023']"
1964,"['9304039', '9311139']"
1965,"['9304041', '9308097', '9412157', '9412155', '9502092', '9503041', '9510210', '9512170', '9608137', '9701092', '9705013', '9705066', '9706146']"
1966,"['9304042', '9402054']"
1967,['9304043']
1968,['9304043']
1969,['9304043']
1970,['9304043']
1971,['9304043']
1972,"['9304044', '9306070']"
1973,"['9304044', '9303135', '9306070', '9403057']"
1974,"['9304045', '9505164', '9511230', '0001208']"
1975,"['9304031', '9405140', '9908107', '0011271']"
1976,"['9304015', '9309107', '9502156', '9601143', '9611023']"
1977,['9303044']
1978,"['9303095', '9303096', '9304143', '9307007', '9307008', '9308056', '9311041', '9310183', '9405138', '9405030', '9408006', '9411241', '0109009', '0205071', '0211235', '0212077']"
1979,"['9303086', '9406072', '9409024', '9408019', '9506088', '9601035']"
1980,"['9303096', '9303095', '9304143', '9307007', '9307008', '9308056', '9311041', '9403162', '9405138', '9405030', '9408006', '9411241', '9506157', '9512085', '9601049', '0109009', '0110165', '0202031', '0205071', '0212077', '0211235']"
1981,['9303097']
1982,"['9303098', '9807036']"
1983,['9303098']
1984,"['9303103', '9305016', '9601064', '9705017', '9709166', '9908099', '0001085', '0009052', '0112131']"
1985,['9303107']
1986,"['9303055', '9602176', '9603204', '9703109', '9710052', '9902117']"
1987,"['9303012', '9303178', '9303179', '9311023', '9405005', '9705026']"
1988,"['9303013', '9304150']"
1989,"['9303094', '9307080', '9506058', '9609079', '9609221']"
1990,"['9303115', '9412181', '9505172', '9508157', '9607059', '9804015', '9811196', '0010013']"
1991,"['9303115', '0101169']"
1992,"['9303118', '9312156', '9508080']"
1993,"['9303118', '9309135', '9310034', '9312156', '9408004']"
1994,"['9303090', '9307154', '9307116', '9405099', '9409009', '9506022', '9507146']"
1995,['9303092']
1996,['9303093']
1997,"['9303014', '9902158']"
1998,"['9304064', '9402012', '9405157', '9403103', '9506038', '9803261', '9811049', '9903058', '9906078', '0105095', '0112106', '0202106', '0207252', '0212009', '0302172']"
1999,"['9303014', '9310155', '9310156', '9409179', '9808039', '0003161', '0106218', '0107066', '0103116', '0210133']"
2000,"['9302142', '9505037', '9605114', '9809201', '9907153', '0108188']"
2001,"['9303001', '9304086', '9403008', '9403161', '9409005', '9604135', '9701126', '9706020']"
2002,"['9303005', '9404061', '9404120', '9405147', '9512199']"
2003,"['9303005', '9404061', '9404120']"
2004,['9303005']
2005,"['9303006', '9312158', '9503190', '9604073', '9903193', '9904083', '0109125']"
2006,"['9303008', '9308118', '9407171', '9502154']"
2007,['9303001']
2008,['9303055']
2009,"['9303044', '9309045', '9404080', '9408016', '9411122', '9703196']"
2010,['9303044']
2011,"['9302141', '9307153']"
2012,['9302140']
2013,['9302140']
2014,"['9303016', '9401139', '9406128', '9409011', '9504080', '9507064', '9509130', '9512140', '9603051', '9605118', '9610159', '9702014', '9704104', '9707217', '9802067', '9806194', '9907178', '9909110', '9911039', '0106004', '0106005', '0110115', '0204189']"
2015,"['9303017', '9304055', '9403131', '9412196', '9504129', '9508155', '9601014', '9604034', '9605154', '9607139', '9610162', '9612085', '9706110', '9805189', '9807096', '9811217', '9904115', '9904114', '9910216', '9910268', '0003198', '0006204', '0010223', '0108229', '0103114', '0111113', '0203237', '0207259', '0208039']"
2016,['9303019']
2017,"['9303021', '9303022']"
2018,"['9303024', '0011262', '0302017']"
2019,['9303024']
2020,"['9303026', '0110178', '0304028']"
2021,"['9303026', '9309144']"
2022,['9303011']
2023,['9303010']
2024,"['9303009', '9611124', '9610192', '9611194', '9708120', '9808023']"
2025,"['9302135', '9306136']"
2026,"['9302136', '9307169', '9309111', '9310179', '9408067', '9502047', '9811068', '0206168', '0302168', '0301197']"
2027,"['9302137', '9304113']"
2028,"['9303014', '9310155', '9310156', '9409179', '9512019']"
2029,"['9304064', '9402012', '9403103', '9503036', '9503201', '9508162', '9702029', '9712021', '9805136', '9808183', '9811005', '9901152', '9901105', '9903022', '9909059', '9909119', '0008091', '0008213', '0012247', '0202191', '0204055', '0206090', '0208074', '0209219', '0210158', '0212343', '0301090', '0304239']"
2030,"['9304065', '9404108', '9510071', '9601055', '9612138', '9612150', '9805106', '9905011', '9909145', '0002065', '0007214', '0008237', '0010094', '0204039']"
2031,"['9303159', '9305047', '9311130', '9401062', '9403119', '9401073', '9409098', '9411025', '9503163', '9505062', '9512077', '9604041', '9603167', '9604198', '9605199', '9606139', '9608024', '9610041', '9610236', '9612062', '9612126', '9702203', '9704151', '9705074', '9707214', '9708012', '9707228', '9703056', '9711162', '9711165', '9710178', '9712230', '9807225', '9807235', '9808016', '9901146', '9902022', '9903031', '9906200', '9910170', '0002037', '0003263', '0006224', '0011017', '0105014', '0106048', '0110071', '0202087', '0203173', '0207027', '0211170', '0303194']"
2032,"['9303160', '9405077', '9501021', '9512128', '9606089']"
2033,"['9303161', '9402094', '9402076', '9506108', '9610003', '0111083', '0111157', '0209048']"
2034,"['9303161', '9304009', '9405019', '9408136', '9506108', '9503098', '9507118', '9512218', '9711185', '9807142', '9908036', '0006094', '0012223', '0103232', '0105233', '0106182', '0108037', '0109083', '0202041', '0211185', '0211186', '0210301', '0302093']"
2035,['9303162']
2036,"['9303163', '9404130', '9409038', '9410225', '9410161', '9806193', '9902057', '9906172', '9909217', '0004079']"
2037,"['9303163', '9410198']"
2038,"['9302135', '9306136']"
2039,['9303165']
2040,['9303166']
2041,['9303166']
2042,['9303167']
2043,['9303167']
2044,"['9303169', '9303170', '9307057', '9402036', '9502098', '9606152']"
2045,"['9303172', '9310018', '9509045', '9705219', '9908208', '0203008', '0205145']"
2046,"['9303172', '9309030', '9403028', '9808049']"
2047,"['9304006', '9309116', '9311034', '9503065']"
2048,"['9304012', '9310059', '9411010', '9510018']"
2049,"['9304001', '9902094']"
2050,['9304001']
2051,['9304002']
2052,"['9304002', '9312085', '9502049']"
2053,"['9304002', '9312085', '9502049']"
2054,"['9304004', '9404140', '9601060', '9607134', '9709031', '9912009', '0101173']"
2055,"['9304007', '9305148']"
2056,"['9304009', '9405019', '9502067', '9506107', '9506108', '9504107', '9510095']"
2057,['9304010']
2058,"['9304010', '9304100', '9412227', '9506103', '9603038']"
2059,"['9304011', '9306153']"
2060,"['9304012', '9312059', '9509073', '9609013', '9610136', '9702003', '9707045', '9803238', '9804054', '9810256', '0010096', '0105286', '0203043', '0209042']"
2061,"['9303173', '9303174', '9704051', '0102089']"
2062,['9303174']
2063,"['9301086', '9501005']"
2064,"['9301073', '9610181', '9910064', '0002143', '0009233']"
2065,"['9301075', '9804040', '0004055']"
2066,['9301104']
2067,"['9301077', '9606121', '9612041', '9903016', '0008032', '0008068', '0110208', '0202130']"
2068,['9301077']
2069,['9301078']
2070,"['9301078', '0112181']"
2071,['9301080']
2072,['9301082']
2073,['9301083']
2074,"['9301077', '9410042', '9502040', '9502041', '9502039', '9506074']"
2075,"['9304075', '9308016', '9308017', '9303087', '9401028', '9503047']"
2076,"['9302134', '9407069', '9501105', '9512174', '9605124', '9702051', '9801102', '9801111', '9907039', '9910197', '0003026', '0009192', '0206020']"
2077,"['9301086', '9501005']"
2078,"['9301087', '9305127', '9404021', '9407062', '9411207', '9702028']"
2079,"['9301092', '9408179', '9403114']"
2080,"['9301093', '9301094']"
2081,['9301095']
2082,"['9301097', '9308001', '0110222']"
2083,"['9301097', '9304053', '9305026', '9505161', '9907200']"
2084,"['9301098', '9305050', '9512217', '9608166', '9609024', '9611108', '9612107', '0203226', '0203225']"
2085,"['9301100', '9307109', '9403176', '9407161', '9602055', '9602056', '9603112', '9607141']"
2086,"['9301100', '9304108', '9307109', '9407161', '9603112', '0004183', '0201118']"
2087,"['9303157', '9306081', '9503202', '9507061', '9606179', '9910266', '9911173', '0001170', '0011285', '0102132', '0106235', '0207238', '0212085', '0203098']"
2088,"['9303132', '9406044', '9612176']"
2089,"['9304050', '0206210']"
2090,['9304051']
2091,"['9304052', '9311060', '9405043', '9406048', '9411040', '9511138', '9605181', '9607074', '9608048', '9710076', '9802184', '9907045', '0007248', '0108057', '0208136', '0303005']"
2092,['9304045']
2093,['9304053']
2094,"['9304054', '9509034', '9904189', '0103006']"
2095,"['9304056', '9405089', '9403084', '9412030', '9507072', '9508110', '9509004', '9512182', '9611071', '0104120', '0109167']"
2096,['9304058']
2097,['9304053']
2098,['9304014']
2099,"['9304047', '9707174', '9712241', '9908204']"
2100,"['9304047', '9311052', '9503018', '9505035', '9510224', '9603140', '9604078', '9707120', '9710239', '9802007', '9804020', '9808134', '9812250', '9902030', '0006044', '0005066', '0011197']"
2101,"['9304065', '9404108']"
2102,['9304068']
2103,['9304070']
2104,"['9304073', '9304074', '9402013', '9409180', '9701084', '0009099', '0105043', '0106135', '0107053', '0110300', '0210042', '0210264']"
2105,"['9304073', '9304074', '9402013', '9701084', '0107053']"
2106,"['9304064', '9402012', '9405157']"
2107,"['9303144', '9303145']"
2108,"['9303129', '9312086']"
2109,"['9303130', '9310088', '9404096']"
2110,['9303131']
2111,"['9303131', '9409006', '9502082', '9502081', '9503204', '9802176', '9803069', '9806112', '9809134', '9811010', '9901107', '9904181', '9912272', '0003093', '0007140', '0105127', '0109121', '0111211', '0205010', '0205093', '0206001', '0207194', '0302060']"
2112,"['9303131', '9409006', '9410057', '9607242', '9705059', '9806149', '9901107', '0003040']"
2113,"['9303156', '9503182', '9501113', '0003131', '0003200']"
2114,"['9303136', '9408070']"
2115,"['9303141', '9303068', '9312012', '9312106', '9502154', '9806164']"
2116,"['9303141', '9801077', '0009027']"
2117,"['9303142', '9305136', '9305071', '9306016', '9307032', '9306149', '9307102', '9311163', '9406066', '0009108', '0111011']"
2118,"['9303146', '9305041', '9307120', '9405134']"
2119,"['9303147', '9606106']"
2120,"['9303147', '9311019', '9506121', '9603057', '9606106', '9706030', '0206149']"
2121,"['9303147', '9311019', '9506121', '9802142', '9807063']"
2122,"['9303150', '9311162']"
2123,"['9303155', '9308070', '9312194', '9604151', '9610045', '9706196', '9709122', '9712013', '9804067', '9808037', '9812007', '9905227', '9912209', '0007254', '0011217', '0106282', '0110252', '0202187', '0208003', '0304241']"
2124,"['9303155', '0109120', '0302201']"
2125,"['9303142', '9305136', '9306149', '9307102', '0111011']"
2126,"['9304084', '9807028']"
2127,"['9304087', '9511196']"
2128,"['9304087', '9704167', '9705127', '0104199']"
2129,['9304088']
2130,"['9304088', '9401129', '9504076', '9511057']"
2131,"['9304088', '9401129', '9405148', '9411060', '9504076']"
2132,"['9304088', '9401129', '9707256']"
2133,"['9304082', '9706116']"
2134,"['9304088', '9401129']"
2135,"['9304107', '9408004', '9409097', '9506067']"
2136,"['9304108', '9407161', '9603112']"
2137,"['9304127', '9603138', '9608155']"
2138,"['9304128', '9401154', '9412199', '9412108', '9504074', '0210161']"
2139,"['9304131', '9412132', '9502087', '9502148', '9510113', '9607097', '9607098', '9610152', '9702141', '9802155', '9802156', '9903024', '9903243', '9905062', '9906141', '9908028', '9909183', '9910188', '9911221', '0001142', '0003265', '0006144', '0008167', '0008169', '0009026', '0010035', '0108231', '0109130', '0111062', '0110173', '0201096', '0205034', '0207086', '0207243', '0210241', '0211067', '0303186', '0304046']"
2140,['9304083']
2141,"['9304106', '9402027']"
2142,"['9304101', '9412188', '9601136']"
2143,['9304103']
2144,"['9304103', '0302038']"
2145,['9304103']
2146,['9304103']
2147,['9304090']
2148,['9304089']
2149,"['9304077', '9411011']"
2150,['9304078']
2151,"['9306001', '9406126']"
2152,['9304089']
2153,"['9304131', '9404089', '9403196', '9411162', '9512036', '9509062', '9603174', '9607114', '9608130', '9801148', '9805020', '9809104', '9910214', '0003114', '0010029', '0101089', '0101032', '0103091', '0206039']"
2154,"['9304131', '9412132', '9502087', '9510113', '9607097', '9607098', '9610152', '9702141', '9906073', '9908028', '9910188', '0006144', '0009026']"
2155,"['9304116', '9309071', '9406118', '9408131']"
2156,"['9304117', '9605228', '9702172', '9904089', '9905222', '9911228', '0010254']"
2157,"['9304119', '9308108', '9408142']"
2158,['9304120']
2159,"['9304122', '9304123']"
2160,"['9304122', '9304123', '9812216', '0009118']"
2161,"['9304114', '9305014', '9308115', '9407193', '9412129', '9501092', '9507088', '9508003', '9608003', '9612177', '9905147', '0004176', '0105094', '0202039', '0205287']"
2162,['9304124']
2163,"['9304135', '9406128', '9401104', '9507064', '9508056', '9611201', '9704163', '9801134', '9803060', '9803109', '9804006', '9805082', '9807090', '9810063', '9810126', '9903026', '9908163', '9909047', '0002066', '0002172', '0004028', '0005219', '0005220', '0011041', '0012248', '0104026', '0106160', '0112236', '0203203', '0205296', '0212181', '0303191', '0304251']"
2164,"['9305046', '9402124', '9605179', '9607173', '9610124', '9703225']"
2165,"['9305134', '9312169']"
2166,"['9305135', '9808158']"
2167,['9305135']
2168,"['9304133', '9311168', '9503174', '9506135', '9509105', '9601078', '9609124', '9611092', '0012045', '0108201', '0204148', '0302200', '0301181']"
2169,"['9304134', '9303084', '9405159', '9410016', '9508124', '9610148', '9611159', '9712059', '9811145', '9812144', '9908107', '9912106', '0003151', '0007017', '0011282', '0102009', '0104236', '0110069', '0205165']"
2170,"['9304135', '9404109', '9507167', '9601023', '9608125', '9708042', '9711035', '9808004', '9809192', '9811149', '9812092', '9903059', '9905005', '9906167', '9908014', '9912122', '9910255', '0002066', '0005261', '0101088', '0107194', '0110292', '0209252', '0210123', '0210124']"
2171,['9304135']
2172,"['9304135', '9611014', '9612202']"
2173,['9304136']
2174,['9304138']
2175,['9304138']
2176,['9304139']
2177,['9304110']
2178,"['9304111', '9309120']"
2179,"['9304111', '9309120', '9309122', '9803154', '9906145', '0007240']"
2180,"['9304112', '9306089', '9309022', '9404141', '9405023']"
2181,['9304097']
2182,['9304097']
2183,"['9304153', '9305150', '9312052']"
2184,['9304155']
2185,"['9304155', '9311081', '9312003', '9801048', '9911004']"
2186,"['9304155', '9307123', '9308042', '9308018', '9311012', '9311062', '9404180']"
2187,"['9304156', '9306031']"
2188,"['9304141', '9309142']"
2189,"['9305028', '9404115', '9407076', '9507134', '9510085', '9607030']"
2190,"['9305029', '9411032', '9512049', '9512057', '9709083', '9801013']"
2191,"['9305030', '9402125']"
2192,"['9305031', '9308006', '9402029', '9405053', '9411229', '9506095', '9609185', '9603084', '9701017', '9706019', '9707137', '9712044', '9711187', '9806037', '9806190', '9809084', '9904061', '9906125', '9911036', '9911208', '0002093', '0004026', '0008176', '0101052', '0105257', '0107147', '0205210', '0207222']"
2193,"['9305031', '9402029', '9405053', '9411229', '9506095', '9504092', '9507134', '9511133', '9606141', '9603084', '9612025', '9705052', '9709075', '9712066', '9712132', '9802075', '9806029', '9806037', '9811050', '9906125', '9911036', '0002093', '0004026', '0008176', '0104022', '0110293', '0212140']"
2194,['9305031']
2195,['9305033']
2196,['9305036']
2197,"['9305028', '9404115', '9405151', '9503105', '9504010', '9507140', '9511037', '9603169', '9607030', '9806032', '0004196', '0010102']"
2198,['9305007']
2199,['9305007']
2200,['9304157']
2201,['9304157']
2202,['9304144']
2203,"['9304147', '9305001', '9408153', '9411196']"
2204,"['9304147', '9305062', '9305162', '9306086', '9306087', '9305001', '9305002', '9310176', '9408154', '9408153', '9411196']"
2205,"['9304148', '9405007', '0211210']"
2206,['9305036']
2207,"['9305036', '9411081', '9703177', '9701136', '9804169', '9809083', '9903265', '9909057', '0108136', '0202070', '0204238', '0208180']"
