Paper Id,Author Id
9610011,"['7', '6', '3', '1', '3940', '7063']"
9610012,"['7', '3', '6']"
9610013,"['3', '9', '1', '0', '7632']"
9610014,"['5', '4', '8']"
9610006,"['1', '5', '0', '3', '3631', '7641']"
9610004,"['7', '6', '3', '3']"
9609237,"['6', '6', '4', '0', '1874']"
9609217,"['8', '1', '4']"
9609218,"['7', '6', '3', '6', '7637', '2459']"
9609219,"['3', '3', '9', '0']"
9609221,"['1', '9', '8', '9', '590']"
9609222,"['6', '8', '0', '1']"
9609223,"['7', '5', '1', '5', '7639', '7640']"
9609236,"['6', '4', '1', '3']"
9610048,"['6', '9', '7', '1']"
9609196,"['6', '7', '2', '9']"
9609197,"['7', '5', '7', '1', '7593']"
9610032,"['1', '5', '3', '2', '2891']"
9610033,"['7', '6', '4', '2', '6949']"
9610034,"['7', '6', '4', '3']"
9610035,"['2', '6', '7', '7', '4947', '2668', '5349']"
9610026,"['1', '7', '0', '5', '2477', '4196']"
9610027,"['7', '6', '4', '4', '7651', '7652']"
9610020,"['2', '8', '8', '0', '6077']"
9610016,"['2', '3', '4', '5', '448', '7670']"
9610017,"['6', '5', '7', '3']"
9610018,"['1', '4', '1', '5']"
9610019,"['5', '1', '7', '4', '5173', '5172']"
9610031,"['6', '7', '0', '9', '5824', '6175', '5937']"
9610090,"['5', '9', '9', '4', '208']"
9610086,"['7', '6', '4', '5']"
9610088,"['7', '6', '4', '7']"
9610089,"['7', '0', '7', '3']"
9610059,"['7', '6', '4', '8', '7649']"
9610058,"['7', '6', '5', '0', '7661']"
9610028,"['5', '6', '3', '9']"
9610029,"['1', '7', '1', '2']"
9610030,"['4', '2', '4', '8']"
9610056,"['7', '6', '5', '3', '7654', '7655']"
9610057,"['3', '5', '7', '5', '114', '6428']"
9610050,"['6', '7', '7', '2']"
9610049,"['1', '4', '3', '9', '7548']"
9610037,"['6', '3', '5', '6']"
9610038,"['4', '1', '1', '3', '2719']"
9610039,"['6', '8', '5', '7']"
9610040,"['2', '2', '7', '0']"
9610041,"['2', '0', '3', '1']"
9610042,"['5', '2', '8', '9']"
9610055,"['7', '0', '2', '4']"
9610085,"['2', '4', '0', '1']"
9610053,"['6', '0', '6', '1627', '1653']"
9610021,"['6', '2', '6']"
9610022,"['7', '6', '5', '7']"
9610023,"['7', '6', '5', '8', '3377', '190']"
9610024,"['2', '7', '9', '6']"
9610025,"['7', '6', '5', '9']"
9610036,"['7', '6', '6', '0']"
9610054,"['7', '6', '3', '0', '7635']"
9610051,"['7', '6', '6', '2', '3360']"
9610052,"['1', '0', '5', '1', '3447']"
9610083,"['9', '2', '2', '923', '5869']"
9610073,"['4', '4', '5', '5', '6704', '6835']"
9610074,"['1', '2', '9', '9']"
9610075,"['4', '0', '2', '9', '6573', '265', '6575']"
9610072,"['6', '8', '3', '5', '6704']"
9610076,"['5', '7', '6', '7', '573']"
9610069,"['7', '6', '6', '3', '7664', '7665', '7679']"
9610063,"['2', '4', '0', '0']"
9610060,"['4', '4', '9', '5179']"
9610071,"['7', '6', '6', '6', '7667', '7671', '7672', '7673']"
9609199,"['1', '8', '8', '2']"
9609200,"['7', '6', '6', '8']"
9609201,"['3', '2', '1', '9']"
9609202,"['7', '6', '6', '9', '4665', '55', '188']"
9610015,"['4', '2', '2', '7', '2443', '4276']"
9610061,"['7', '6', '7', '4']"
9610062,"['1', '4', '4', '2', '265', '4484', '7678']"
9610099,"['2', '7', '3', '7682']"
9610093,"['1', '8', '3', '9']"
9610100,"['6', '4', '3', '5', '2319']"
9610101,"['1', '5', '6', '0', '7675', '1562']"
9610094,"['4', '0', '5', '7683']"
9610091,"['7', '5', '6']"
9610080,"['7', '6', '7', '7']"
9610084,"['8', '6']"
9610081,"['9', '3', '7', '1014']"
9610082,"['7', '3', '1', '4592']"
9610098,"['5', '0', '3', '6', '2464', '2463']"
9610097,"['1', '9', '4', '8']"
9610064,"['3', '2', '2', '9']"
9610065,"['2', '6', '9', '4']"
9610066,"['7', '6', '8', '0', '7681', '3389']"
9610067,"['7', '4', '6', '7', '6098']"
9610068,"['3', '1', '2', '3']"
9610077,"['6', '4', '6', '3', '4405']"
9610078,"['4', '4', '1', '8']"
9610095,"['7', '6', '8', '4']"
9610096,"['7', '3', '2', '6']"
9610156,"['4', '7', '3', '7', '7539', '590']"
9610157,"['2', '3', '2']"
9610171,"['2', '7', '6', '9', '1341']"
9610168,"['6', '1', '1', '6', '4227', '2443']"
9610169,"['2', '4', '4', '3', '4227']"
9610172,"['7', '6', '8', '6', '6691', '6696', '238']"
9610166,"['6', '8', '0', '5', '7698']"
9610173,"['1', '3', '7', '5', '3085', '7688']"
9610170,"['9', '8', '7']"
9610148,"['5', '4', '9', '3', '265', '1234', '4591', '2169']"
9610150,"['5', '1', '4', '8', '3891']"
9610149,"['2', '6', '1', '3']"
9610144,"['1', '5', '9', '8', '4804', '64', '875']"
9610141,"['4', '2', '4', '8', '7696']"
9610142,"['7', '6', '8', '7', '1672']"
9610143,"['5', '7', '6', '9', '5770']"
9610145,"['5', '6', '3', '9']"
9610146,"['4', '1', '2', '4198']"
9610147,"['1', '6', '6', '1']"
9610167,"['4', '6', '3', '8']"
9610140,"['8', '4', '8', '1540']"
9610114,"['7', '6', '8', '9', '7691', '7692', '7693', '7694', '6941', '7695']"
9610111,"['4', '5', '5', '2', '4108']"
9610112,"['7', '6', '1', '2', '654']"
9610113,"['7', '6', '9', '0', '4248']"
9610110,"['5', '7', '2', '3', '2467']"
9610115,"['5', '9', '1', '6']"
9610165,"['7', '6', '9', '7', '5269', '7705']"
9610158,"['7', '6', '9', '9', '7700', '5292']"
9610161,"['6', '1', '3', '6', '7703', '7704']"
9610159,"['2', '0', '1', '4', '1103']"
9610160,"['7', '7', '0', '1', '7702']"
9610162,"['2', '0', '1', '5']"
9610163,"['7', '7', '0', '6']"
9610164,"['3', '9', '6', '3', '7707', '7708']"
9610174,"['6', '9', '9', '2']"
9610155,"['1', '4', '9', '653', '2401', '7117']"
9611089,"['7', '7', '0', '9', '2874', '2856']"
9611102,"['2', '5', '8', '0', '3330']"
9611103,"['3', '0', '5']"
9611124,"['2', '0', '2', '4']"
9611119,"['2', '4', '1', '9']"
9611114,"['7', '7', '1', '0']"
9611115,"['7', '7', '1', '0']"
9611116,"['7', '7', '1', '0']"
9611118,"['3', '0', '5', '8', '154', '2612']"
9611120,"['5', '2', '4', '4']"
9611113,"['7', '7', '1', '1', '1092', '7723']"
9611121,"['3', '7', '3', '2']"
9611122,"['6', '2', '8', '0']"
9611117,"['3', '8', '5', '5']"
9611088,"['7', '7', '1', '2', '4008']"
9611087,"['2', '2', '8', '4', '7717', '2228']"
9611101,"['7', '7', '1', '3', '7714']"
9611091,"['7', '3', '7', '9']"
9611090,"['3', '8', '4', '725']"
9611086,"['2', '2', '2', '8', '2284']"
9611082,"['4', '6', '0', '2', '5808', '4607']"
9611083,"['8', '4', '1', '5286']"
9611085,"['7', '7', '1', '5', '7716', '4920']"
9611123,"['3', '0', '5', '8', '6485', '184', '2612', '7722']"
9611004,"['7', '7', '1', '8', '7719', '7575']"
9611003,"['1', '9', '0', '6']"
9610175,"['7', '7', '2', '0', '7773']"
9610151,"['6', '1', '2', '8']"
9610152,"['2', '1', '3', '9', '2154', '6161']"
9610153,"['2', '3', '7', '3', '3803']"
9610154,"['6', '3', '2', '0', '2415', '6363', '6362', '2665']"
9611111,"['2', '3', '8']"
9610116,"['5', '9', '1', '6']"
9611110,"['6', '6', '5', '7', '265']"
9611109,"['7', '7', '2', '1', '2747']"
9611104,"['4', '0', '0', '8', '1549']"
9611107,"['2', '6', '6', '0', '6653', '753']"
9611105,"['7', '7', '2', '4', '6971', '2603']"
9611106,"['1', '6', '7', '2']"
9611108,"['7', '7', '2', '5', '2084', '7485']"
9611112,"['8', '6', '7']"
9610117,"['5', '9', '1', '6']"
9610109,"['7', '7', '2', '6', '7768']"
9610249,"['7', '7', '2', '7', '921', '7728']"
9610250,"['4', '4', '7', '9']"
9610251,"['6', '5', '5', '8', '1691', '130']"
9610252,"['5', '2', '4', '4405']"
9610248,"['3', '8', '6', '5', '7731', '4730']"
9611001,"['7', '7', '2', '9', '7730', '1083', '4685']"
9611002,"['4', '6', '8', '5', '7729', '7730', '1083']"
9610237,"['9', '6', '1512']"
9610215,"['7', '7', '3', '2', '7733']"
9610216,"['4', '6', '0', '9']"
9610217,"['7', '7', '3', '4']"
9610218,"['7', '7', '3', '5', '779']"
9610219,"['7', '7', '3', '6', '3891']"
9610220,"['7', '7', '3', '7', '7738', '1076']"
9610224,"['5', '8', '6', '8', '139', '5617']"
9610221,"['7', '7', '3', '9']"
9610222,"['6', '8', '5', '9', '6858']"
9610223,"['4', '1', '4', '8', '7740']"
9610236,"['2', '0', '3', '1', '7087']"
9610238,"['6', '6', '7', '2', '681', '1273']"
9610243,"['7', '3', '4', '8', '7749']"
9610187,"['5', '9', '0', '4', '7126', '2975', '1107']"
9610188,"['7', '7', '4', '1']"
9610189,"['7', '7', '4', '2', '7743', '2587', '1527', '7756']"
9610186,"['2', '7', '5', '1', '2752']"
9610190,"['2', '3', '7', '3']"
9610191,"['7', '7', '4', '4', '5251', '5578']"
9610192,"['2', '0', '2', '4']"
9610193,"['2', '4', '8', '6', '806']"
9610185,"['7', '7', '4', '5', '7980']"
9610194,"['7', '7', '4', '6', '6151']"
9610213,"['7', '7', '4', '7', '2309', '7973', '6651']"
9610239,"['1', '3', '4', '7']"
9610240,"['2', '9', '4', '4']"
9610241,"['7', '7', '4', '8', '2470']"
9610242,"['1', '0', '7', '3']"
9610247,"['1', '4', '4', '8', '288', '7754']"
9610244,"['7', '7', '5', '0', '903', '7751', '7752']"
9610245,"['7', '7', '5', '3']"
9610214,"['7', '7', '5', '5']"
9611100,"['2', '4', '6', '7', '6823', '5189']"
9610225,"['3', '1', '5', '3', '3163']"
9610136,"['2', '7', '9', '1', '2060']"
9610132,"['7', '7', '5', '7']"
9610133,"['6', '5', '7', '3']"
9610134,"['2', '5', '9']"
9610135,"['7', '7', '5', '8', '6911', '7759', '7760']"
9610139,"['7', '0', '4', '2', '7059', '6197']"
9610130,"['5', '9', '2', '8']"
9610137,"['7', '7', '6', '1', '1031', '7762', '7763']"
9610138,"['7', '6', '1', '2']"
9610118,"['5', '3', '5', '6', '6778', '6095', '5655']"
9610108,"['5', '5', '7', '8']"
9610105,"['7', '7', '6', '4', '427', '3842', '686', '1552', '7767']"
9610104,"['7', '7', '6', '5', '7766']"
9610106,"['2', '9', '9', '2', '218']"
9610107,"['2', '6981', '165', '4594']"
9610131,"['1', '7', '3', '1']"
9610129,"['3', '6', '3', '1']"
9610226,"['2', '5', '9']"
9610227,"['5', '9', '3', '0', '7769']"
9610228,"['8', '4', '2', '3791', '6737']"
9610229,"['1', '2', '4', '3', '1851']"
9610230,"['3', '0', '6', '4']"
9610231,"['7', '7', '7', '0']"
9610232,"['4', '9', '3', '4']"
9610233,"['7', '7', '7', '1', '7772']"
9610234,"['3', '1']"
9610235,"['6', '5', '6', '9']"
9610177,"['1', '3', '4', '7']"
9610122,"['7', '4', '8']"
9610119,"['5', '9', '9', '3']"
9610120,"['7', '7', '7', '4', '534', '535', '536', '537']"
9610121,"['6', '3', '7', '8']"
9610123,"['7', '7', '7', '5', '7704', '7777']"
9610128,"['7', '7', '7', '6']"
9610124,"['2', '1', '6', '4']"
9610125,"['5', '7', '8', '3']"
9610126,"['2', '6', '5', '1626']"
9610127,"['7', '7', '7', '8']"
9610176,"['7', '1', '1', '0']"
9611098,"['3', '0', '2', '1', '3020']"
9611047,"['1', '4', '1', '5', '238']"
9611053,"['7', '7', '7', '9', '7782']"
9611048,"['5', '0', '3', '4']"
9611049,"['7', '7', '8', '0']"
9611050,"['5', '6']"
9611051,"['3', '3', '4', '9']"
9611046,"['3', '9', '4', '6432']"
9611052,"['7', '7', '8', '1']"
9611062,"['4', '9', '2', '0']"
9611063,"['8', '4', '1', '3571', '14', '91']"
9611076,"['5', '2', '8', '6728']"
9611073,"['3', '3', '5', '4', '3320']"
9611074,"['2', '9', '8', '1543']"
9611045,"['5', '5', '7', '8', '5251']"
9611044,"['5', '5', '7', '8', '5251']"
9611058,"['7', '7', '8', '3', '7784', '7785', '7786', '7789']"
9611059,"['7', '7', '8', '7']"
9611060,"['1', '4', '4', '2', '265', '4484', '7678']"
9611061,"['7', '1', '5', '1']"
9611055,"['1', '7', '0', '1']"
9611054,"['4', '6', '0', '2', '4607']"
9611043,"['1', '3', '1', '6', '7468']"
9611075,"['2', '9', '8', '1543']"
9611071,"['2', '0', '9', '5', '5772']"
9611068,"['1', '8', '3', '6']"
9611069,"['5', '4', '6', '0']"
9611070,"['7', '7', '8', '8', '3319', '7634', '1674', '4458']"
9611042,"['1', '6', '8', '9']"
9611041,"['1', '8', '6', '3', '4968']"
9611167,"['6', '1', '9', '8']"
9611040,"['5', '0', '3', '2677']"
9611014,"['6', '7', '2', '8', '528', '610', '2172', '7283']"
9611067,"['1', '3', '1', '6', '113', '120']"
9611066,"['8', '4', '1', '4620']"
9611077,"['2', '9', '4', '4', '7791', '7792', '7793']"
9611072,"['7', '7', '9', '0', '1537']"
9611078,"['1', '5', '9', '7']"
9611079,"['2', '165']"
9611080,"['4', '3', '8', '9', '7842']"
9611064,"['3', '1', '7', '1']"
9611065,"['3', '8', '2', '921']"
9611015,"['6', '5', '7', '8', '208', '5994']"
9611057,"['7', '7', '9', '4', '7810']"
9611056,"['7', '7', '9', '5', '2408', '2309', '648']"
9603071,"['1', '5', '7', '3', '5637', '693']"
9603072,"['2', '9', '0', '5', '2919', '2920']"
9603073,"['1', '8', '0', '303']"
9603074,"['3', '5', '4', '355']"
9603085,"['8', '9', '4']"
9603086,"['1', '5', '1', '2']"
9603087,"['2', '7', '3', '814']"
9603095,"['5', '3', '4', '9', '2668', '4947', '2677']"
9603096,"['7', '7', '9', '6']"
9603097,"['1', '5', '1', '8', '1450', '6975']"
9603070,"['2', '4', '2', '7797']"
9603069,"['4', '4', '8', '417']"
9603082,"['7', '3', '1', '7800']"
9603083,"['1', '7', '2', '4931', '4363']"
9603084,"['2', '1', '9', '2', '2193']"
9603077,"['3', '3', '7', '7']"
9603076,"['7', '8', '0', '1', '7802']"
9603075,"['6', '3', '1', '5']"
9603068,"['7', '8', '0', '3', '7804', '4154']"
9603098,"['5', '5', '7', '0', '7805']"
9603099,"['2', '3', '8']"
9603091,"['6', '3', '8', '6', '7806']"
9603092,"['7', '8', '0', '7', '7808', '7809', '3077']"
9603093,"['2', '9', '0', '1', '1705']"
9603094,"['2', '9', '0', '1', '1705']"
9603090,"['1', '4', '9', '2401']"
9603089,"['6', '8', '3', '1831', '7271']"
9603100,"['1', '9', '1', '3258']"
9603101,"['5', '1', '9', '0']"
9603102,"['7', '8', '1', '1', '4025']"
9603103,"['6', '0', '3', '2', '6028', '6029']"
9603104,"['1', '5', '1', '8']"
9603088,"['6', '1', '7812']"
9610180,"['7', '2', '1', '8', '5811']"
9611016,"['9', '6', '1', '6760', '6769']"
9611130,"['7', '8', '1', '3', '2415']"
9611131,"['7', '2', '9', '4']"
9611132,"['1', '5', '4', '0', '305']"
9611133,"['7', '8', '1', '4', '620']"
9611145,"['4', '7', '2', '662', '663']"
9611157,"['6', '2', '0', '8']"
9611158,"['4', '6', '7', '7']"
9611159,"['1', '2', '3', '4', '265', '5493', '2169', '7815', '3965']"
9611129,"['7', '8', '1', '6']"
9611128,"['4', '1', '6', '5', '7820', '4156']"
9611141,"['6', '0', '7', '0']"
9611142,"['7', '8', '1', '7', '4933']"
9611143,"['2', '7', '3', '9', '7818']"
9611144,"['2', '4', '3', '8']"
9611134,"['1', '6', '5', '2', '7819']"
9611126,"['7', '8', '2', '1', '7822', '7826', '7827']"
9611127,"['2', '4', '6', '0', '3175', '2475', '3176']"
9611160,"['7', '8', '2', '3']"
9611155,"['7', '8', '2', '4']"
9611161,"['1', '4', '9', '110']"
9611151,"['1', '1', '1', '1', '826']"
9611152,"['5', '0', '4']"
9611153,"['7', '8', '2', '5', '7044']"
9611125,"['6', '7', '0', '8']"
9611097,"['7', '8', '2', '8']"
9611092,"['2', '1', '6', '8']"
9611093,"['7', '1', '5', '1']"
9611094,"['1', '4', '9', '6967', '7309']"
9611095,"['7', '8', '2', '9']"
9611096,"['7', '8', '3', '0']"
9611150,"['7', '8', '3', '1', '7832', '6287']"
9611140,"['1', '2', '1', '0', '4934']"
9611162,"['1', '4', '9']"
9611163,"['6', '2', '2', '2']"
9611164,"['7', '6', '7']"
9611165,"['6', '4', '6', '3', '5330']"
9611156,"['7', '8', '2', '4']"
9611154,"['4', '9', '9', '2']"
9611146,"['6', '0', '6', '3', '5655', '6095', '6184']"
9611149,"['2', '0', '0', '5755', '7073']"
9611147,"['7', '2', '2', '7', '5978']"
9611148,"['4', '7', '9', '6']"
9611138,"['8', '2', '6', '7844', '1079']"
9611008,"['2', '9', '8', '42']"
9611009,"['4', '2', '2', '7', '7833', '2443']"
9611010,"['7', '8', '3', '4']"
9611011,"['4', '1', '4', '415']"
9611022,"['3', '6', '7', '1', '6948']"
9611023,"['7', '8', '3', '5', '1976', '6604', '541', '6603']"
9611036,"['7', '8', '3', '6']"
9611032,"['6', '9', '1', '1', '7758']"
9611033,"['5', '9', '4', '7837', '1361']"
9611034,"['7', '3', '7', '9']"
9611007,"['7', '2', '5', '617']"
9611006,"['3', '2', '2', '4', '887', '7838']"
9611017,"['7', '3', '3', '7']"
9611018,"['9', '0', '8']"
9611019,"['3', '9', '4']"
9611020,"['5', '3', '3', '0', '5331']"
9611021,"['6', '0', '7', '0']"
9611013,"['6', '7', '9', '4703']"
9611012,"['6', '6', '2', '4']"
9611005,"['7', '8', '3', '8', '887', '3224']"
9611035,"['7', '8', '3', '9', '7840']"
9611037,"['7', '6', '2', '4', '7625']"
9611031,"['7', '6', '4', '7']"
9611027,"['1', '4', '4', '8', '7754', '288']"
9611028,"['3', '5', '7', '5', '4137', '1120']"
9611029,"['2', '7', '3']"
9611030,"['7', '8', '4', '1', '7845', '7849']"
9611081,"['7', '8', '4', '3', '759']"
9611135,"['5', '0', '7', '3']"
9611136,"['8', '0', '3', '517', '5954']"
9611137,"['1', '6', '9', '6']"
9611139,"['1', '9', '5', '8']"
9611026,"['7', '8', '4', '6', '7850']"
9611038,"['6', '6', '6', '5', '7847']"
9611039,"['1', '0', '5', '8', '7848', '1046']"
9611024,"['6', '0', '2', '2']"
9611025,"['7', '8', '5', '1', '7852']"
9610178,"['1', '3', '4', '7']"
9611099,"['3', '0', '4']"
9610179,"['7', '8', '5', '3', '7923', '7977', '7978', '7979']"
9612015,"['2', '6', '6', '9', '7857', '3936']"
9612006,"['7', '8', '5', '4', '7865']"
9612005,"['6', '9', '9', '3']"
9611232,"['7', '8', '5', '5', '7290', '7289']"
9611236,"['7', '8', '5', '6', '7858', '7859']"
9611233,"['3', '7', '1', '6', '776']"
9611234,"['2', '4', '4', '3', '3542', '4227']"
9611235,"['1', '0', '5', '4']"
9612004,"['1', '4', '9']"
9611237,"['4', '9', '3', '4']"
9611238,"['5', '0', '0', '1', '5000']"
9612014,"['7', '8', '6', '0', '7366']"
9611219,"['3', '2', '3276', '6390']"
9611231,"['4', '9', '5', '9']"
9612011,"['2', '5', '4', '0', '7575']"
9612007,"['7', '8', '6', '1', '7862']"
9612008,"['7', '8', '6', '3', '7864']"
9612009,"['5', '7', '0', '7']"
9612010,"['2', '5', '4', '0']"
9612012,"['7', '5', '7', '5']"
9612013,"['7', '5', '7', '5', '7866']"
9612001,"['7', '8', '6', '7', '4982']"
9612002,"['7', '8', '6', '8']"
9611178,"['5', '4', '4', '7', '2930']"
9611177,"['7', '0', '7', '1']"
9611188,"['7', '2', '8', '3', '2425', '571', '600', '903']"
9611172,"['1', '0', '9', '4', '7873']"
9611168,"['1', '6', '7', '4', '1076', '3319', '8000']"
9611169,"['7', '8', '6', '9', '7870']"
9611170,"['1', '8', '4', '4', '7871']"
9611171,"['7', '8', '7', '2']"
9611176,"['9', '6', '1512']"
9611173,"['3', '0', '4', '814']"
9611174,"['7', '8', '7', '4', '5932', '7951']"
9611187,"['7', '8', '7', '5']"
9612003,"['2', '3', '2', '5']"
9611212,"['2', '3', '1', '4']"
9611211,"['7', '8', '7', '6', '1474']"
9611183,"['4', '4', '0', '7878']"
9611179,"['5', '4', '4', '7', '2920']"
9611180,"['5', '6', '2', '2', '5616']"
9611181,"['2', '7', '9', '0']"
9611182,"['7', '8', '7', '7']"
9611184,"['1', '0', '8', '2', '7548']"
9611185,"['2', '4', '2', '8']"
9611186,"['2', '1']"
9611175,"['3', '1', '2', '3']"
9611218,"['9', '5', '7']"
9611217,"['7', '8', '7', '8', '7892', '440']"
9612215,"['3', '0', '5']"
9612216,"['4', '9', '3', '2', '3067']"
9612207,"['7', '0', '5', '9', '6197', '7042']"
9612205,"['1', '2', '5', '3', '6305', '4104', '6306']"
9612199,"['7', '8', '7', '9', '6352', '6351']"
9612202,"['7', '8', '8', '0', '6728', '528', '610', '2172', '1961']"
9612214,"['4', '9', '5', '4']"
9612200,"['7', '8', '8', '1']"
9612203,"['6', '4', '4', '8', '686', '2893', '5638']"
9612201,"['2', '6', '8', '5']"
9612212,"['7', '8', '8', '3']"
9612186,"['7', '8', '8', '4', '6929', '7950', '7102']"
9612188,"['6', '4', '9', '0', '843']"
9612189,"['7', '8', '8', '5', '7952']"
9612198,"['6', '1', '6', '3']"
9612217,"['1', '0', '0', '422', '726']"
9612211,"['7', '5', '6', '8', '7887']"
9612208,"['7', '8', '8', '6', '519']"
9612209,"['5', '9', '6', '8']"
9612210,"['2', '8', '8', '6', '235']"
9612206,"['4', '2', '7', '9']"
9612204,"['7', '8', '8', '8', '273']"
9611229,"['7', '8', '8', '9']"
9611230,"['1', '5', '4', '9', '31']"
9611221,"['6', '9', '2', '9', '7102', '7004']"
9611220,"['7', '0', '0', '4', '7102']"
9611216,"['7', '4', '8', '6', '2859', '7891']"
9611213,"['7', '8', '9', '0', '4189']"
9611214,"['4', '4', '7', '9', '7077']"
9611215,"['1', '7', '9', '0', '7087']"
9611228,"['5', '8', '4', '3']"
9611227,"['5', '8', '4', '3']"
9611226,"['7', '8', '9', '3', '7898', '4710']"
9612093,"['2', '5', '2', '4', '4864', '2466']"
9612016,"['7', '8', '9', '4', '7927', '7943', '7944', '7947']"
9611222,"['6', '3', '3', '7895', '644', '1960']"
9611223,"['1', '1', '2', '7']"
9611224,"['1', '4', '7', '4', '7896']"
9611225,"['7', '8', '9', '7']"
9611189,"['5', '1', '6', '6576']"
9612081,"['2', '2', '8', '6', '3261']"
9612082,"['1', '4', '3', '5']"
9612083,"['7', '8', '9', '9', '7900', '7901']"
9612084,"['4', '9', '4', '7', '7853', '7902', '7903', '7904', '7905', '7907', '2676']"
9612080,"['9', '2', '1', '7727', '7728']"
9612085,"['2', '0', '1', '5', '603', '720']"
9612060,"['7', '9', '0', '6', '2466', '4864', '2524']"
9612087,"['5', '7', '8', '3', '613']"
9612088,"['3', '8', '5', '1', '7908', '7909', '7910', '7911', '7912', '7926']"
9612086,"['2', '6', '5', '1', '303']"
9612089,"['7', '4', '4', '7', '7448']"
9612090,"['7', '9', '1', '3', '7914']"
9612091,"['7', '9', '1', '5', '7916']"
9612092,"['7', '9', '1', '7', '3475']"
9612059,"['1', '3', '8', '8']"
9612031,"['3', '3', '3', '7', '2351']"
9612028,"['3', '3', '3', '0', '2580']"
9612017,"['7', '2', '1', '1', '7918', '3064']"
9612018,"['2', '4', '4', '3', '3542']"
9612019,"['7', '9', '1', '9', '3781']"
9612020,"['7', '9', '2', '0', '7921']"
9612025,"['1', '1', '2', '0', '2193']"
9612021,"['4', '2', '5', '0', '7922']"
9612022,"['9', '4', '4']"
9612023,"['2', '7', '7', '8']"
9612024,"['2', '5', '0', '5']"
9612037,"['7', '9', '2', '4', '7928', '7925']"
9612038,"['7', '9', '2', '5', '7928']"
9612029,"['7', '9', '2', '9', '141']"
9612030,"['7', '9', '3', '0', '7255', '1032']"
9612032,"['7', '9', '3', '1']"
9612027,"['4', '8', '2', '9']"
9612034,"['7', '9', '3', '2']"
9612035,"['7', '9', '3', '3', '7934']"
9612036,"['2', '5', '0', '5', '7935']"
9612026,"['8', '7', '9']"
9612079,"['7', '9', '3', '6', '7945', '7946']"
9611194,"['2', '0', '2', '4']"
9611190,"['6', '0', '3']"
9611191,"['1', '4', '7', '4']"
9611192,"['7', '9', '3', '7']"
9611193,"['4', '7', '2', '8', '7582', '265', '7576']"
9611201,"['1', '1', '0', '3', '2163']"
9611196,"['7', '9', '3', '8']"
9611197,"['7', '9', '3', '9', '5331']"
9611198,"['7', '9', '4', '0']"
9611199,"['7', '9', '6']"
9611200,"['7', '9', '5', '7942']"
