,Paper Id,Author Id,Authors,Year,Topic Words
663,0610125,11299,Hajime Aoki,2007.0,"{'point': 0.1517458939888382, 'correlation': 0.07195938171532706, 'canonical': 0.05249005276778396, 'branched': 0.05033553096194085, 'points': 0.035245679301268325, 'tree': 0.03491627899328313, 'grand': 0.03231098546818565, 'gure': 0.03064330292648789, 'polymers': 0.029376288137330776, 'single': 0.026784232816184986, 'scalar': 0.023506900471165427, 'behaves': 0.02271345837474953, 'propagator': 0.02053651289495438, 'ensemble': 0.02053651289495438, 'eld': 0.020379943928101774, 'graph': 0.020270351755278134, 'mother': 0.017472676915065502, 'mass': 0.01726167019194491, 'naive': 0.01642568221917992, 'insertion': 0.015321651463243945, 'length': 0.015301374402793784, 'universal': 0.014702818971917402, 'figure': 0.014389512997878176, 'polymer': 0.01314710337145894, 'result': 0.01314710337145894, 'path': 0.012601850844492363, 'summation': 0.012601850844492363, 'suciently': 0.012601850844492363, 'correct': 0.012601850844492363, 'dimensional': 0.011658142103950383, 'xed': 0.010935788892943873, 'universe': 0.010649756779034094, 'kawai': 0.010649756779034094, 'iso': 0.009868522911901337, 'thermodynamic': 0.009459244148686402, 'order': 0.008833429556865955, 'behavior': 0.008752997406294382, 'damps': 0.008750874305871535, 'form': 0.008645195700089328, 'dimension': 0.007956923974943957, 'massless': 0.007717215866560517, 'inequality': 0.007717215866560517, 'hausdor': 0.005338157215227414, 'simplest': 0.005338157215227414, 'dynamics': 0.005313427689443626}"
664,0611047,1282,Han-Ying Guo,2007.0,"{'order': 0.11659944258067645, 'regularization': 0.08106055007725588, 'divergent': 0.06916065942904545, 'renormalization': 0.06712760363412174, 'functions': 0.06292394002748436, 'function': 0.06124449058273229, 'diag': 0.05866261644501052, 'method': 0.05406315815117724, 'vertices': 0.04616099401317997, 'dened': 0.04275058946317323, 'convergent': 0.042165982357836224, 'lines': 0.040721687635562505, 'proper': 0.035150014157608295, 'renormalized': 0.03310798574637165, 'number': 0.032976586792383966, 'lower': 0.023493398859322417, 'terms': 0.022847167409101754, 'original': 0.022140857475384523, 'points': 0.021524515975646363, 'feynman': 0.02079656022616127, 'sissa': 0.02079656022616127, 'external': 0.02079656022616127, 'correlation': 0.017149617519769844, 'intrinsic': 0.01576409006674662, 'equation': 0.01568828262300992, 'rst': 0.01568828262300992, 'analytic': 0.01568828262300992, 'hua': 0.015135066164446629, 'warm': 0.015135066164446629, 'supercially': 0.015135066164446629, 'fig': 0.015135066164446629, 'beijing': 0.0147850908121272, 'regularized': 0.0147850908121272, 'relevant': 0.0147850908121272, 'parts': 0.014373513627649267, 'quantum': 0.014373513627649267, 'propose': 0.014373513627649267, 'counterterms': 0.014102100023103963, 'group': 0.014102100023103963, 'based': 0.014102100023103963, 'quantities': 0.014102100023103963, 'bare': 0.014102100023103963, 'attach': 0.013887404775800496, 'sinica': 0.013235882356070762, 'china': 0.013235882356070762, 'continuation': 0.013235882356070762, 'large': 0.011583469770725288, 'expression': 0.011583469770725288, 'integer': 0.011583469770725288, 'physics': 0.011452070816737603, 'momentum': 0.011452070816737603, 'easy': 0.010526850789467619, 'bonora': 0.010526850789467619, 'zhong': 0.010526850789467619}"
665,0409098,14905,Hans Jockers,2005.0,"{'boundary': 0.036142016630640025, 'category': 0.036027045566828654, 'complex': 0.03392677353287851, 'branes': 0.028412762318861227, 'brane': 0.024558606084209258, 'quasi': 0.022065132463423134, 'derived': 0.021893133018004954, 'theory': 0.019363647621424004, 'isomorphic': 0.014059896674757367, 'monodromy': 0.013833552555576384, 'point': 0.013165459289613931, 'cohomology': 0.012360766549875824, 'elds': 0.01232975173725255, 'hep': 0.011381391534588663, 'calabi': 0.01130796557964548, 'gauge': 0.010383972948368382, 'sheaves': 0.010306059564181284, 'monodromies': 0.010029005983331089, 'complexes': 0.009639202065784629, 'action': 0.00940683966398074, 'conifold': 0.008879352187137535, 'open': 0.008879352187137535, 'yau': 0.008785972037419489, 'string': 0.008631572046114313, 'term': 0.008302896796364869, 'bundles': 0.008287789478805596, 'large': 0.007889233764482187, 'radius': 0.007832980921592717, 'chiral': 0.007245457923636116, 'shift': 0.0072309072068620795, 'wrapped': 0.00714100865394323, 'morphisms': 0.00664217243397329, 'isomorphisms': 0.0065754563132554116, 'exact': 0.006492415370600045, 'charge': 0.0064739545057371445, 'coherent': 0.0064739545057371445, 'abelian': 0.006038886944310463, 'categories': 0.006038886944310463, 'kernel': 0.006026759250117483, 'objects': 0.006026759250117483, 'ginsburg': 0.006026759250117483, 'bulk': 0.006026759250117483, 'eld': 0.005329977388904783, 'group': 0.0052616788620286365, 'bundle': 0.005156248641269741, 'linear': 0.004981113535745923, 'moduli': 0.004846236946857671, 'type': 0.004846236946857671, 'vector': 0.004738415164492471, 'degree': 0.004572043673189309, 'ocjk': 0.00422053784228391, 'physics': 0.004154904976956231, 'sheaf': 0.003985886081786368, 'mirror': 0.003625745487034579, 'kom': 0.0030497206875891307}"
666,0611095,10750,Hans Peter Nilles,2007.0,"{'gauge': 0.08519544033344541, 'anomalous': 0.07447333400047867, 'cosmological': 0.06618781247214969, 'constant': 0.06537485488542456, 'brane': 0.0623338616293863, 'hep': 0.05531471596385028, 'type': 0.049991696632872076, 'heterotic': 0.04327817349189872, 'nucl': 0.0365539550766668, 'theory': 0.03420722413980366, 'problem': 0.03230953433716266, 'solution': 0.030632268576996333, 'duality': 0.02984843626353148, 'fayet': 0.02933322803615365, 'energy': 0.029092302844915145, 'lett': 0.02904627754170698, 'theories': 0.028980497688200543, 'tuning': 0.028379536742649647, 'dimensional': 0.02788288746968237, 'string': 0.025414426162653516, 'orientifold': 0.024878733046832996, 'term': 0.02101334408568259, 'dimensions': 0.018777410914771902, 'solutions': 0.018573239977783124, 'bulk': 0.01668466715379978, 'nilles': 0.016627642018238083, 'supersymmetry': 0.01614399008669564, 'elds': 0.01603192933205056, 'iliopoulos': 0.015132659357770499, 'extra': 0.014691090417986642}"
667,0605154,4062,Hans-Thomas Elze,2007.0,"{'entropy': 0.07138966137406265, 'quantum': 0.02932595102901718, 'functions': 0.027636136128365824, 'functional': 0.026941081370436992, 'eld': 0.023654077103569628, 'parton': 0.023381625231725565, 'det': 0.023008329058602173, 'time': 0.02201840207528384, 'environment': 0.02073699950060591, 'pointer': 0.017970688785555494, 'point': 0.017884669776359257, 'rev': 0.01780301534173731, 'states': 0.017426546267732334, 'problem': 0.016070743492054604, 'matrix': 0.015367040552019907, 'strong': 0.01498055705329579, 'state': 0.014117408089158939, 'density': 0.013294346871428914, 'decoherence': 0.012917677241134004, 'subsystem': 0.012917677241134004, 'high': 0.011990426626984893, 'tdhf': 0.011990426626984893, 'elds': 0.011186292248087572, 'partons': 0.011082309521921227, 'wave': 0.010410703631045612, 'lett': 0.009791595632112075, 'observable': 0.009791595632112075, 'geometric': 0.009419435094605922, 'preprint': 0.009232493536505855, 'translation': 0.009232493536505855}"
668,0307229,11240,Harald Dorn,2005.0,"{'gauge': 0.12796021637127697, 'invariant': 0.06032724362064811, 'hep': 0.04763581330798282, 'contour': 0.04458550674159126, 'commutative': 0.03594268971232538, 'term': 0.028878238777009013, 'eld': 0.028192814392134717, 'tensor': 0.027945153537127128, 'contours': 0.025916529205132894, 'closed': 0.022389192455057536, 'open': 0.021701194616404032, 'wilson': 0.021558440038811383, 'eikx': 0.018699264067893684, 'construction': 0.01851545112948047, 'function': 0.017920327843912537, 'point': 0.01658529333555446, 'space': 0.016256160822992055, 'theories': 0.015375914383786743, 'momentum': 0.014479499599900705, 'standard': 0.014003728011984067, 'dorn': 0.013451417085288464, 'operators': 0.01327485583661768, 'local': 0.01327485583661768, 'theory': 0.013080541815500474, 'hwc': 0.012921261075958076, 'zeid': 0.0099644169803835, 'terms': 0.0099644169803835, 'denotes': 0.0099644169803835, 'det': 0.009766675275910769, 'equation': 0.009766675275910769}"
669,0607019,11468,Harald G. Svendsen,2006.0,"{'action': 0.05122396244550603, 'string': 0.024635521019777017, 'limit': 0.02388500303303995, 'method': 0.015883937020657535, 'strings': 0.015627709407999152, 'theory': 0.014619945489789359, 'space': 0.014338227673170504, 'metric': 0.013574957496416296, 'equations': 0.012732194437667523, 'general': 0.012086500888465452, 'elds': 0.010993315019158923, 'invariant': 0.009836756547640949, 'eld': 0.009515119934681189, 'gab': 0.007593977117292639, 'equation': 0.007557110267360848, 'symmetry': 0.007138268559339796, 'form': 0.007136362322533745, 'tensor': 0.007112704852319449, 'hamiltonian': 0.006757164267422266, 'write': 0.006637109767010439, 'constraints': 0.006626199489760103, 'lagrange': 0.006600546076423436, 'goto': 0.00564485997814073, 'energy': 0.00564485997814073, 'point': 0.005625735138965975, 'tensionless': 0.005625735138965975, 'transformation': 0.0052735618759544335, 'rst': 0.005241799444430192, 'momenta': 0.005125437478588337, 'phase': 0.004890679188487845}"
670,0403232,11814,Harald Grosse,2005.0,"{'fermion': 0.02505211600282581, 'models': 0.022775125234686944, 'hilbert': 0.01818489910423631, 'large': 0.018081820399083223, 'hamiltonian': 0.016550056088447083, 'dierent': 0.013671143622223048, 'adjoint': 0.01140303219229874, 'state': 0.011019304400039454, 'condition': 0.010636483879871535, 'construction': 0.010250661522020338, 'boson': 0.00977635119602194, 'anomalies': 0.00977635119602194, 'components': 0.009447363652371255, 'law': 0.009447363652371255, 'conditions': 0.009261842153898693, 'representation': 0.009112963282324055, 'step': 0.008444608271953806, 'fourier': 0.008149670199745142, 'xing': 0.007940609341081097, 'chiral': 0.007875422904703056, 'construct': 0.007875422904703056, 'gauss': 0.007601824137520023, 'currents': 0.00753095257431639, 'dened': 0.00753095257431639, 'schwinger': 0.007274691669941331, 'photon': 0.007239956403583658, 'dirac': 0.007079167884424864, 'write': 0.0066193765282634995, 'invariance': 0.0065229899953099454, 'states': 0.006069300902252328, 'fermions': 0.0060642607997525785, 'problem': 0.0060353050991798635, 'simple': 0.006027768292231786, 'enf': 0.006027768292231786, 'rst': 0.005998701821962795, 'term': 0.005699868563235205, 'fock': 0.005699868563235205, 'eigenvector': 0.005298143715445903}"
671,0403256,12040,Harald Ita,2004.0,"{'sin': 0.05043202094143165, 'limit': 0.03897131269433378, 'potential': 0.037176056104097945, 'scattering': 0.03583999333595335, 'absorption': 0.029548913300721937, 'decoupling': 0.0285419862736222, 'background': 0.024692882469227195, 'graviton': 0.023926249830177687, 'equation': 0.023260345132556537, 'solution': 0.02040725205760574, 'worldvolume': 0.01848531760277021, 'normalizable': 0.018115315405672974, 'wave': 0.014799157512957906, 'gravitons': 0.014799157512957906, 'cases': 0.01263472200970868, 'solutions': 0.011873455966270478, 'noncommutative': 0.011385133035683117, 'rank': 0.011211688299211618, 'takes': 0.01071017310784339, 'gij': 0.009737405057262616, 'theories': 0.008764637006681841, 'singularity': 0.00846118827469923, 'planck': 0.00846118827469923, 'decouple': 0.007931368446302444, 'waves': 0.007594301072254701, 'jhep': 0.007404860177506217, 'lmn': 0.0073105778081706645, 'interaction': 0.0073105778081706645, 'parallel': 0.006799932009646631, 'coordinates': 0.006731493536027734, 'vanishing': 0.006322621320107719, 'comparison': 0.005611444845231763, 'lmnp': 0.005440932227407477, 'length': 0.005440932227407477, 'barrier': 0.004537059472422869, 'recast': 0.004537059472422869}"
672,0403256,12902,Harald Nieder,2004.0,"{'matrix': 0.048785792485530756, 'loops': 0.03120044028114106, 'diagrams': 0.030497435629669573, 'momenta': 0.029640574932821476, 'perturbative': 0.02573305829491749, 'planar': 0.025660496359545135, 'usp': 0.024971176464448953, 'arxiv': 0.024468569200113442, 'feynman': 0.02356572590878415, 'diagram': 0.02344626344312162, 'graphs': 0.020054170429063076, 'insertions': 0.01898217975026893, 'notation': 0.01857503981884534, 'graph': 0.017291814591807377, 'oriented': 0.016251521307920208, 'propagators': 0.0161746288487636, 'figure': 0.012041511646006269, 'vafa': 0.011606327229498035, 'fermionic': 0.011169236305252591, 'calculate': 0.010888386574994436, 'supereld': 0.0104515491860864, 'propagator': 0.009800635350496873, 'groups': 0.009244229462349865, 'double': 0.008712884734455556, 'glueball': 0.008512521115967335, 'mmn': 0.008136472879676997, 'chiral': 0.008131561091495945, 'tree': 0.006971566774863908, 'det': 0.006573068968863384, 'lia': 0.00645368502854848, 'free': 0.006376670020898367, 'pert': 0.006376670020898367, 'amplitude': 0.005400521208350095, 'momentum': 0.00532431088926414, 'anti': 0.00532431088926414, 'indices': 0.004970992153038887, 'computation': 0.004651577602926213, 'supersymmetric': 0.004385691620637556, 'exp': 0.00436188135760592, 'gure': 0.00436188135760592}"
673,0702197,12171,Harold Blas,2007.0,"{'model': 0.0968429865863185, 'cos': 0.06858095027462002, 'eld': 0.06473492738663286, 'qcd': 0.048303676071533706, 'soliton': 0.04790210746098692, 'elds': 0.04784249865353632, 'solutions': 0.04341610477864668, 'adjoint': 0.04253557479934776, 'mass': 0.04207190575231927, 'representation': 0.041102201063301924, 'catm': 0.039790581493380446, 'atm': 0.03671115131693609, 'toda': 0.03613234994323457, 'kdyn': 0.034865636346089815, 'fundamental': 0.033554251947353536, 'ane': 0.030400748488267765, 'term': 0.029952657576208443, 'quantum': 0.029801386535254215, 'theory': 0.02878472887036025, 'string': 0.028301036940708298, 'brst': 0.0266241033009789, 'solitons': 0.02548846964005816, 'external': 0.025424095609838725, 'sine': 0.024552037565003834, 'gordon': 0.024273625267332604, 'qbrst': 0.024053706882262264, 'topological': 0.02333173028589649, 'tension': 0.0232482668696664, 'nucl': 0.021933952754931048, 'kext': 0.02111752762084293}"
674,0411091,3712,Harold Steinacker,2005.0,"{'algebra': 0.05220724663174015, 'calculus': 0.04328888715425887, 'structure': 0.03613338735707631, 'sphere': 0.03153478748783985, 'covariant': 0.03150222695545578, 'mat': 0.03084829994039584, 'quantum': 0.028606519956814562, 'representations': 0.02789850962035092, 'space': 0.027432442470436833, 'dene': 0.02512279239322127, 'dierential': 0.024898204248675625, 'classical': 0.02472290683240816, 'res': 0.02403553904693859, 'real': 0.02222899656861543, 'order': 0.020567368113855875, 'exists': 0.02052147175156693, 'lres': 0.02026925018065682, 'action': 0.020251409572149645, 'star': 0.020251409572149645, 'noncommutative': 0.019758304489198686, 'integral': 0.01969869184894594, 'gauge': 0.018926487404961674, 'fuzzy': 0.018926487404961674, 'schomerus': 0.01885775552012616, 'case': 0.018604495506260907, 'weight': 0.01791865870150028, 'qdeformed': 0.017454093715853672, 'satises': 0.015818054582530605, 'naturally': 0.01466799066060881, 'product': 0.01375639714520411}"
675,0401113,13269,Hartmut Wachter,2004.0,"{'dqv': 0.1513978955171725, 'integrals': 0.06133427337112915, 'space': 0.05602562490495258, 'deformed': 0.03390126642157926, 'integration': 0.027635551337273825, 'quantum': 0.026893475000241834, 'derivatives': 0.025448200254940087, 'relations': 0.023420497727274864, 'qakxa': 0.022749447910245253, 'formulae': 0.021497555553441794, 'partial': 0.02091020194881207, 'minkowski': 0.01984516902551603, 'dierential': 0.01757326076052078, 'operators': 0.016810950651570733, 'spaces': 0.01509042796343751, 'substitutions': 0.014245161971578608, 'terms': 0.014082220185529487, 'explicit': 0.012732047705925474, 'calculus': 0.012603509152024628, 'euclidean': 0.011344417168389975, 'volume': 0.010643301589370692, 'wess': 0.010643301589370692, 'math': 0.010116471519386296, 'left': 0.010085325184755321, 'dimensions': 0.010065868474406568, 'algebra': 0.009553010019010582, 'jackson': 0.009553010019010582, 'form': 0.008970043904269406, 'expressions': 0.008391014990893071, 'integral': 0.008278459474031385}"
676,0307088,4207,Harvendra Singh,2004.0,"{'wave': 0.15225266510748486, 'string': 0.12627016574148525, 'type': 0.10469011685546861, 'massive': 0.1044937142513457, 'killing': 0.08380005942472629, 'spinors': 0.0773219178943581, 'branes': 0.07564901083363902, 'domain': 0.07399160051724696, 'background': 0.0735636470811781, 'iia': 0.07217922839633158, 'theory': 0.07164549988432649, 'supergravity': 0.07024772477888008, 'eld': 0.06950931111699728, 'solutions': 0.06868738551734518, 'gauged': 0.0671143265807883, 'vertex': 0.06564768628498238, 'heterotic': 0.06248323226528983, 'uxes': 0.058265792892538915, 'hep': 0.05697554033052271, 'wormhole': 0.05560086352167168, 'vac': 0.051978120869399874, 'dimensional': 0.049268910146419036, 'ads': 0.04803129416609288, 'solution': 0.04704583072394344, 'brane': 0.045492063071911615, 'source': 0.044063976694840704, 'operators': 0.03986653227273828, 'limit': 0.03970658769237942, 'penrose': 0.03929216134201055, 'duality': 0.03918171815328555}"
