,Author Id,Paper Id,Authors,Year
15934,6523,9512115,J.V Yarevskaya,1995
15935,3756,9512115,S.M. Kuzenko,1995
15936,6524,9512114,Y.J. Ng,1995
15937,6525,9512114,C.N. Leung,1995
15938,6526,9512114,A.W. Ackley,1995
15939,1430,9512112,J. Strathdee,1995
15940,1517,9512112,jbar-Daemi,1995
15941,1427,9512112,S. R,1995
15942,6527,9512111,C. Adler,1995
15943,3770,9512110,Young-Jai Park,1995
15944,4561,9512110,Yong-Wan Kim,1995
15945,5935,9512113,Anna Okopi\'nska,1995
15946,6528,9601090,Sergei Alex,1996
15947,1802,9601088,Z. Walczak,1996
15948,6529,9601088,A. Ushveridze,1996
15949,5662,9601075,G W Gibbons,1996
15950,2,9601089,H. Lu,1996
15951,165,9601089,C.N. Pope,1996
15952,5171,9601090,rov,1996
15953,6530,9601073,S. Corley,1996
15954,6531,9601082,E. T. Tomboulis,1996
15955,4320,9601081,C. Wetterich,1996
15956,6532,9601081,F. Freire,1996
15957,889,9601072,Murat Gunaydin,1996
15958,1005,9601072,Sergei V. Ketov,1996
15959,6533,9601073,T. Jacobson,1996
15960,6534,9601074,Riccardo Argurio,1996
15961,110,9601083,Andrei Linde,1996
15962,1807,9601088,A. Krajewska,1996
15963,6535,9601002,W. Siegel,1996
15964,6536,9601071,M.Mekhfi,1996
15965,2030,9601055,E. Corrigan,1996
15966,3646,9601056,Matthias Doerrzapf,1996
15967,6537,9601057,S. S. Gubser,1996
15968,6538,9601057,A. Hashimoto,1996
15969,1784,9601057,I. R. Klebanov,1996
15970,2592,9601076,J. Barcelos-Neto,1996
15971,1014,9601070,N.A. Obers,1996
15972,617,9601171,Alok Kumar,1996
15973,702,9601087,K. Sfetsos,1996
15974,6539,9601086,N.G. Stefanis,1996
15975,6540,9601084,A. H. Fatollahi,1996
15976,4971,9601084,K. Kaviani,1996
15977,636,9601085,Jerome P. Gauntlett,1996
15978,435,9601085,David A. Lowe,1996
15979,6541,9601086,A.E. Dorokhov,1996
15980,4906,9601086,S.V. Esaibegyan,1996
15981,6542,9601086,N.I. Kochelev,1996
15982,1530,9601087,I. Bakas,1996
15983,6367,9601084,M. Alishahiha,1996
15984,6543,9601069,T. Wynter,1996
15985,1959,9601014,A. Klemm,1996
15986,921,9601077,John H. Schwarz,1996
15987,6544,9601020,A. Frydryszak,1996
15988,2916,9601021,M. C. L,1996
15989,2912,9601021,L. P. Horwitz,1996
15990,295,9601022,I.Ya.Aref'eva,1996
15991,1341,9601004,Gary T. Horowitz,1996
15992,2170,9601023,D. Anselmi,1996
15993,6545,9601023,M. Grisaru,1996
15994,626,9601048,Daniel Cangemi,1996
15995,5186,9601023,A. Johansen,1996
15996,1500,9601012,H. J. de Vega,1996
15997,4192,9601012,E. J. Copel,1996
15998,36,9601011,Shimon Yankielowicz,1996
15999,905,9601001,G. von Gehlen,1996
16000,1,9601003,Christof Schmidhuber,1996
16001,28,9601004,Tsukasa Tada,1996
16002,172,9601054,Abhay Ashtekar,1996
16003,3436,9601024,A. Dimakis,1996
16004,6546,9601019,G. Lambiase (Dipartimento di Fisica Teorica e S. M. S.,1996
16005,1646,9601018,Taejin Lee,1996
16006,5915,9601017,Andreas Bette,1996
16007,5693,9601078,"J""urgen Fuchs",1996
16008,3985,9601078,Bert Schellekens,1996
16009,2168,9601078,Christoph Schweigert,1996
16010,1848,9601079,Shogo Tanimura,1996
16011,6547,9601080,G. Eyal,1996
16012,6548,9601080,M. Moshe,1996
16013,2548,9601080,S. Nishigaki,1996
16014,112,9601080,J. Zinn-Justin,1996
16015,1108,9601049,Satoru Odake,1996
16016,1107,9601049,Takeo Inami,1996
16017,394,9601048,Gerald Dunne,1996
16018,5310,9601019,H. Kleinert,1996
16019,837,9601013,S. V,1996
16020,838,9601013,oren,1996
16021,2015,9601014,P. Mayr,1996
16022,6456,9601015,Dirk Schlingemann,1996
16023,4216,9601016,M.R. Gaberdiel,1996
16024,6549,9601076,S. Rabello,1996
16025,6550,9601012,A. V\'{a}zquez,1996
16026,1837,9602117,I.K. Kostov,1996
16027,5355,9601053,K. Arthur,1996
16028,6413,9602123,Jordi Comellas,1996
16029,2892,9602123,Jose I. Latorre,1996
16030,1691,9602114,David R. Morrison,1996
16031,6551,9602113,M. Lygren,1996
16032,205,9602103,K. Yoshida,1996
16033,825,9602113,E. Elizalde,1996
16034,204,9602103,M. Spreafico,1996
16035,73,9602122,Roman Jackiw,1996
16036,5681,9602104,Enrico Meggiolaro,1996
16037,6552,9602105,W. Israel,1996
16038,1502,9602105,S.N.Solodukhin,1996
16039,3825,9602106,Jose L. Cortes,1996
16040,2375,9602106,Mikhail S. Plyushchay,1996
16041,2631,9602107,B. Basu-Mallick,1996
16042,298,9602108,P.S. Howe,1996
16043,273,9602108,G. Papadopoulos,1996
16044,6383,9602105,V.P.Frolov,1996
16045,6553,9602121,T. Torma,1996
16046,6554,9602121,J. F. Donoghue,1996
16047,1549,9602120,Amihay Hanany,1996
16048,6555,9602091,S. Pernice,1996
16049,564,9602102,Ramzi R. Khuri,1996
16050,4773,9601005,M.A.Soloviev,1996
16051,2888,9602091,A. Duncan,1996
16052,3147,9602102,Ruben Minasian,1996
16053,1338,9602103,M.Martellini,1996
16054,6556,9602113,D.V. Vassilevich,1996
16055,725,9602114,Cumrun Vafa,1996
16056,693,9602115,H. Grosse,1996
16057,1573,9602115,C. Klimcik,1996
16058,5637,9602115,P. Presnajder,1996
16059,6557,9602116,"Jens B""ockenhauer",1996
16060,5693,9602116,"J""urgen Fuchs",1996
16061,1696,9602118,Paul S. Aspinwall,1996
16062,6446,9602118,Mark Gross,1996
16063,1435,9602119,Achim Kempf,1996
16064,6558,9602120,Ori J. Ganor,1996
16065,5751,9602109,C. Arvanitis,1996
16066,6559,9602109,R. Tzani,1996
16067,5623,9602110,B. Geyer,1996
16068,826,9602110,S.D. Odintsov,1996
16069,3310,9601068,H. Arfaei,1996
16070,6560,9601068,S. Parvizi,1996
16071,828,9601069,V.A. Kazakov,1996
16072,6561,9601069,M. Staudacher,1996
16073,573,9601059,Joseph A. Minahan,1996
16074,6562,9601058,Andre van Tonder,1996
16075,198,9601058,Antal Jevicki,1996
16076,5343,9601057,J. M. Maldacena,1996
16077,1980,9601049,Yao-Zhong Zhang,1996
16078,1094,9601050,Ralph Blumenhagen,1996
16079,4337,9601050,Andreas Wisskirchen,1996
16080,6563,9601051,M T Batchelor,1996
16081,6564,9601051,V Fridkin,1996
16082,6565,9601051,A Kuniba,1996
16083,6566,9601051,Y K Zhou,1996
16084,6567,9601052,Giovanni Amelino-Camelia,1996
16085,3330,9601052,Chaiho Rim,1996
16086,617,9601067,Alok Kumar,1996
16087,5773,9601053,D.H. Tchrakian,1996
16088,4377,9601066,Kenichi Horie,1996
16089,6568,9601065,A.E. Gon\c calves,1996
16090,334,9602111,Andrew Strominger,1996
16091,6569,9602112,F. Aldabe,1996
16092,2400,9602112,A.L. Larsen,1996
16093,3916,9601172,T.N. Tomaras,1996
16094,3914,9601172,G.N. Stratopoulos,1996
16095,745,9601171,Gautam Sengupta,1996
16096,1984,9601064,Ted Jacobson,1996
16097,5767,9601059,Dennis Nemeschansky,1996
16098,6570,9601060,Maxime Kudinov,1996
16099,2054,9601060,Peter Orl,1996
16100,6571,9601061,Nobuaki Nagao,1996
16101,455,9601061,Hiroshi Suzuki,1996
16102,6572,9601062,Jerzy Kowalski-Glikman,1996
16103,1731,9601062,Krzysztof A. Meissner,1996
16104,4584,9601063,Vasily E. Tarasov,1996
16105,1079,9601065,D.M. Gitman,1996
16106,937,9601070,M.B. Halpern,1996
16107,3459,9601065,I.V. Tyutin,1996
16108,6573,9601006,Giampiero Esposito,1996
16109,6574,9601102,K. Davis,1996
16110,6575,9601006,er Yu. Kamenshchik,1996
16111,5447,9601166,Dahl Park,1996
16112,2930,9601166,Youngjai Kiem,1996
16113,516,9601167,S.P. de Alwis,1996
16114,6576,9601167,K. Sato,1996
16115,842,9601168,H. Itoyama,1996
16116,1031,9601168,A. Morozov,1996
16117,4670,9601169,J. Madore,1996
16118,4918,9601165,M.A. van Eijck,1996
16119,2658,9601169,J. Mourad,1996
16120,1182,9601171,Supriya Kar,1996
16121,6577,9601162,Giancarlo  Rossi,1996
16122,6578,9601162,Francesco Fucito,1996
16123,6561,9601153,M. Staudacher,1996
16124,6434,9601162,Massimo Bianchi,1996
16125,6543,9601153,T. Wynter,1996
16126,6579,9601154,Sergey Solodukhin,1996
16127,5848,9601170,Denis Uglov,1996
16128,4920,9601165,C.R. Stephens,1996
16129,2215,9601165,Denjoe O'Connor,1996
16130,6532,9601165,F. Freire,1996
16131,2921,9601138,"H. R\""omer",1996
16132,1690,9601139,Yuri Makeenko,1996
16133,6580,9601139,Iouri Chepelev,1996
16134,6235,9601140,K. Chadan,1996
16135,6581,9601140,Andr\'e Martin,1996
16136,6239,9601140,J. Stubbe,1996
16137,2375,9601141,Mikhail S. Plyushchay,1996
16138,4954,9601142,Christian Wieczerkowski,1996
16139,2424,9601143,P. Di Vecchia,1996
16140,541,9601143,A. Lerda,1996
16141,1114,9601152,Sumit R. Das,1996
16142,613,9601152,Samir D. Mathur,1996
16143,828,9601153,V.A. Kazakov,1996
16144,208,9601162,Maurizio Martellini,1996
16145,1012,9601163,W. Eholzer,1996
16146,4216,9601163,M.R. Gaberdiel,1996
16147,1299,9601164,Itzhak Bars,1996
16148,643,9601155,B. Harms,1996
16149,548,9601155,A. Stern,1996
16150,3348,9601156,Masako Kawamura,1996
16151,4763,9601157,A. Chakrabarti,1996
16152,6582,9601106,Anatolij I.Bugrij,1996
16153,2314,9601107,Vladimir O. Soloviev,1996
16154,6583,9601133,V. G. Kovalevich,1996
16155,384,9601108,Sheldon Katz,1996
16156,1691,9601108,David R. Morrison,1996
16157,97,9601108,M. Ronen Plesser,1996
16158,238,9601109,A.A. Tseytlin,1996
16159,2685,9601110,Kazuo Ghoroku,1996
16160,6584,9601111,Hiroyuki Kobayashi,1996
16161,2657,9601111,Izumi Tsutsui,1996
16162,6413,9601112,Jordi Comellas,1996
16163,1101,9601101,R. Kantowski,1996
16164,825,9601101,E. Elizalde,1996
16165,6585,9601100,Fuad M. Saradzhev,1996
16166,2502,9601091,L. Palla,1996
16167,6586,9602090,J. C. Yera,1996
16168,443,9601099,Yuji Sugawara,1996
16169,6207,9601105,Thomas Thiemann,1996
16170,4950,9601138,C. Emmrich,1996
16171,5264,9601104,H. J. Schnitzer,1996
16172,1018,9601104,M. Crescimanno,1996
16173,5773,9601157,D.H. Tchrakian,1996
16174,1530,9601158,I. Bakas,1996
16175,702,9601158,K. Sfetsos,1996
16176,6587,9601159,Heinrich Saller,1996
16177,1123,9601160,G. Modanese,1996
16178,3895,9601161,A.Gerasimov,1996
16179,210,9601161,S.Kharchev,1996
16180,211,9601161,A.Marshakov,1996
16181,212,9601161,A.Mironov,1996
16182,213,9601161,A.Morozov,1996
16183,481,9601161,M.Olshanetsky,1996
16184,6588,9601133,E. A. Tolkachev,1996
16185,6589,9601133,P. Osl,1996
16186,2518,9601091,Z. Horv\'ath,1996
16187,6590,9601106,Vitalij N.Shadura,1996
16188,826,9601101,S.D. Odintsov,1996
16189,5916,9601103,Carlos E. Laciana,1996
16190,6591,9601104,S. G. Naculich,1996
16191,265,9601006,Alex,1996
16192,23,9601137,Shin'ichi Nojiri,1996
16193,2142,9601136,Joakim Hallin,1996
16194,2548,9601043,S. Nishigaki,1996
16195,686,9601044,B. de Wit,1996
16196,5567,9601045,Stephan Elser,1996
16197,3680,9601045,Alex C. Kalloniatis,1996
16198,4629,9601046,George Leibbr,1996
16199,2309,9601046,t,1996
16200,4627,9601046,Jimmy Williams,1996
16201,6592,9601042,Horatiu-Stefan Nastase,1996
16202,2373,9601047,Stephen L. Adler,1996
16203,1961,9601036,R. Minasian,1996
16204,1802,9601025,Z. Walczak,1996
16205,5650,9607117,C. Chiou-Lahanas,1996
16206,4214,9601026,Oleg Andreev,1996
16207,5760,9601027,R. Gianvittorio,1996
16208,5761,9601027,I.Martin,1996
16209,5762,9601027,A. Restuccia,1996
16210,6593,9601037,P.M. Petropoulos,1996
16211,5108,9601041,Jan C. Plefka,1996
16212,929,9601040,G. Takacs,1996
16213,6594,9601040,Z. Horvath,1996
16214,6054,9601006,Giuseppe Pollifrone,1996
16215,278,9601007,Adel Bilal,1996
16216,6595,9601008,V.A. Kudryavtsev,1996
16217,6596,9601008,G.Weidl,1996
16218,2850,9601009,Pijush K. Ghosh,1996
16219,4934,9601010,Klaus Behrndt,1996
16220,149,9601010,Renata Kallosh,1996
16221,1790,9601011,Ofer Aharony,1996
16222,6357,9601024,F. Mueller-Hoissen,1996
16223,1807,9601025,A. Krajewska,1996
16224,6529,9601025,A. Ushveridze,1996
16225,31,9601036,Edward Witten,1996
16226,2212,9601037,J. Rizos,1996
16227,6597,9601038,Eric G. Gimon,1996
16228,56,9601038,Joseph Polchinski,1996
16229,803,9601039,Laurent Baulieu,1996
16230,3059,9601039,Martin Schaden,1996
16231,6598,9601028,Y. M. Cho,1996
16232,6599,9601028,D. Maison,1996
16233,4,9601029,A. Strominger,1996
16234,47,9601029,C. Vafa,1996
16235,4248,9601148,Paul Sutcliffe,1996
16236,6600,9601133,Ya. M. Shnir,1996
16237,3034,9601149,M. Arik,1996
16238,6601,9601149,G. Unel,1996
16239,304,9601150,E. Bergshoeff,1996
16240,1171,9601150,M. de Roo,1996
16241,6267,9601150,M.B. Green,1996
16242,273,9601150,G. Papadopoulos,1996
16243,6602,9601150,P.K.  Townsend,1996
16244,543,9601151,T.Banks,1996
16245,32,9601144,A. Mikovic,1996
16246,6603,9601143,R. Russo,1996
16247,6604,9601143,R. Marotta,1996
16248,1976,9601143,L. Magnea,1996
16249,6605,9601134,Arjun Berera,1996
16250,404,9601135,Michio Jimbo,1996
16251,405,9601135,Tetsuji Miwa,1996
16252,4248,9601147,Paul Sutcliffe,1996
16253,4879,9601136,Per Liljenberg,1996
16254,6606,9601147,Conor Houghton,1996
16255,6606,9601146,Conor Houghton,1996
16256,5310,9601030,H. Kleinert,1996
16257,6607,9601031,Ofer Megged,1996
16258,2983,9601032,F.J. Herranz,1996
16259,2985,9601032,M. Sant,1996
16260,1160,9601032,er,1996
16261,6608,9601033,Anthony Sudbery,1996
16262,135,9601034,Jean-Loup Gervais,1996
16263,909,9601035,E. Ramos,1996
16264,1979,9601035,J. Roca,1996
16265,3950,9601090,Dmitri Vassilevich,1996
16266,2516,9601091,J. Balog,1996
16267,2517,9601091,P. Forg\'acs,1996
16268,6606,9601148,Conor Houghton,1996
16269,6609,9601144,B. Sazdovic,1996
16270,680,9601145,Gabriel Lopes Cardoso,1996
16271,4539,9601145,"Dieter L\""{u}st",1996
16272,1210,9601145,Thomas Mohaupt,1996
16273,4248,9601146,Paul Sutcliffe,1996
16274,6610,9602090,P. A. Horvathy,1996
16275,6611,9602055,Lorenzo Magnea,1996
16276,6346,9602089,K.Kirsten,1996
16277,4150,9602065,J.C. Breckenridge,1996
16278,927,9602065,R.C. Myers,1996
16279,6612,9602065,A.W. Peet,1996
16280,6613,9602065,C. Vafa   ( McGill,1996
16281,6614,9602065,Princeton,1996
16282,6615,9602065,Harvard),1996
16283,6616,9602066,Frederik Denef,1996
16284,238,9602064,A.A. Tseytlin,1996
16285,6617,9602066,Joris Raeymaekers,1996
16286,1947,9602066,Walter Troost,1996
16287,1622,9602067,Tomas Ortin,1996
16288,166,9602068,H. Aratyn,1996
16289,1126,9602068,E. Nissimov,1996
16290,1115,9602068,S. Pacheva,1996
16291,6618,9602069,David L. Olmsted,1996
16292,666,9602069,Howard J. Schnitzer,1996
16293,6619,9602066,Urban M. Studer,1996
16294,31,9602070,Edward Witten,1996
16295,3794,9602071,Katrin Becker,1996
16296,3651,9602071,Melanie Becker,1996
16297,180,9602073,Katsushi Ito,1996
16298,70,9602073,Naoki Sasakura,1996
16299,5001,9602074,S. Lukyanov,1996
16300,6620,9602074,Ya. Pugai,1996
16301,5800,9602075,Ahmed Hindawi,1996
16302,681,9602075,Burt A. Ovrut,1996
16303,6621,9602076,A.G. Ushveridze,1996
16304,270,9602063,F.A. Schaposnik,1996
16305,517,9602077,Michael B. Green,1996
16306,5073,9602077,Michael Gutperle,1996
16307,5707,9602078,David H. Adams,1996
16308,6622,9602079,Evgeny A. Ivanov,1996
16309,3963,9602080,Kazuo Fujikawa,1996
16310,6623,9602081,Haralambos Marmanis,1996
16311,6624,9602082,Frank Ferrari,1996
16312,278,9602082,Adel Bilal,1996
16313,1004,9602072,S. James Gates,1996
16314,3015,9602043,Curtis G. Callan,1996
16315,6625,9602042,Vivian de la Incera,1996
16316,6626,9602042,Rene Hurka,1996
16317,3542,9602013,M. Alimohammadi,1996
16318,3680,9602006,Alex C. Kalloniatis,1996
16319,6622,9601173,Evgeny A. Ivanov,1996
16320,3182,9601174,M. Blagojevic,1996
16321,6627,9601174,M. Vasilic,1996
16322,6628,9601174,T. Vukasinac,1996
16323,129,9601175,Michael Dine,1996
16324,6629,9601175,Yuri Shirman,1996
16325,218,9601176,S.-H. Henry Tye,1996
16326,6630,9601176,Yan Vtorov-Karevsky,1996
16327,238,9601177,A.A. Tseytlin,1996
16328,3638,9601178,Simon Davis,1996
16329,5059,9601179,Martin O'Loughlin,1996
16330,2270,9602001,Jose Gaite,1996
16331,5373,9602002,Pietro Menotti,1996
16332,5374,9602002,Pier Paolo Peirano,1996
16333,6631,9602003,Edward P. Osipov,1996
16334,6460,9602004,Y.S.Kim,1996
16335,3103,9602006,David G. Robertson,1996
16336,4744,9602072,Lubna Rana,1996
16337,1151,9602007,Gordon W. Semenoff,1996
16338,1791,9602016,Leon Takhtajan,1996
16339,1440,9602008,M. Chaichian,1996
16340,3099,9602008,A.P.Demichev,1996
16341,291,9602009,Amitabha Lahiri,1996
16342,21,9602010,Ashoke Sen,1996
16343,1015,9602011,Hitoshi Nishino,1996
16344,1004,9602011,S. James Gates,1996
16345,1445,9602011,Jr.,1996
16346,6101,9602012,M.Reuter,1996
16347,6632,9602013,H. Mohseni Sadjadi,1996
16348,6633,9602042,Efrain J. Ferrer,1996
16349,149,9602014,Renata Kallosh,1996
16350,6634,9602014,Barak Kol,1996
16351,6635,9602015,Diana Vaman,1996
16352,1948,9602015,Mihai Visinescu,1996
16353,6636,9602016,Giuseppe Dito,1996
16354,5158,9602016,Moshe Flato,1996
16355,4444,9602016,Daniel Sternheimer,1996
16356,1874,9602007,Richard J. Szabo,1996
16357,211,9602005,A.Marshakov,1996
16358,1445,9602072,Jr.,1996
16359,2417,9602083,Martin Lavelle,1996
16360,6390,9606097,J. Cruz,1996
16361,3276,9606097,J. Navarro-Salas,1996
16362,2487,9606097,M. Navarro,1996
16363,6637,9606097,C.F. Talavera,1996
16364,32,9606098,A. Mikovic,1996
16365,6638,9606098,V. Radovanovic,1996
16366,2548,9606099,S. Nishigaki,1996
16367,1234,9606096,Martin Cederwall,1996
16368,6639,9606100,Michael Duetsch (e-mai,1996
16369,753,9606102,Ian I. Kogan,1996
16370,6492,9606102,Nick E. Mavromatos,1996
16371,6640,9606102,John F. Wheater,1996
16372,4257,9606103,Erich Poppitz,1996
16373,6641,9606104,Dmitri Diakonov,1996
16374,6028,9604102,Artemio Gonzalez-Lopez,1996
16375,250,9601036,M. J. Duff,1996
16376,4582,9606101,I.A.B. Strachan,1996
16377,6642,9606095,Y. Pugai,1996
16378,1536,9606095,T. Miwa,1996
16379,6643,9606104,Victor Petrov,1996
16380,6644,9606108,R. Dhanawittayapol,1996
16381,6645,9601092,T.D.Bakeyev,1996
16382,4728,9606108,S. James Gates Jr.,1996
16383,4744,9606108,Lubna Rana,1996
16384,6646,9606109,S.J.Gates Jr,1996
16385,6078,9606110,Paul Federbush,1996
16386,278,9606111,Adel Bilal,1996
16387,6624,9606111,Frank Ferrari,1996
16388,14,9606112,Hirosi Ooguri,1996
16389,91,9606112,Yaron Oz,1996
16390,6647,9606112,Zheng Yin,1996
16391,1341,9606113,Gary T. Horowitz,1996
16392,2769,9606113,Donald Marolf,1996
16393,3493,9606114,Yoshitaka Okumura,1996
16394,6648,9606106,F. Englert,1996
16395,6639,9606105,Michael Duetsch (e-mai,1996
16396,1541,9606095,M. Jimbo,1996
16397,6649,9604100,Andre' Leclair,1996
16398,2708,9602056,Raffaele Marotta,1996
16399,1400,9602055,Paolo Di Vecchia,1996
16400,2085,9602055,Alberto Lerda,1996
16401,217,9602045,Keith R. Dienes,1996
16402,6650,9602046,John D. Smith,1996
16403,5923,9602046,David J. Toms,1996
16404,6651,9602047,H. Reinhardt,1996
16405,1084,9602048,D.M.Gitman,1996
16406,2337,9602048,I.V.Tyutin,1996
16407,20,9602049,D. Kutasov,1996
16408,115,9602049,E. Martinec,1996
16409,6652,9602050,F T Br,1996
16410,2309,9602050,t,1996
16411,2454,9602050,D G C McKeon,1996
16412,5821,9602051,Gary Horowitz,1996
16413,334,9602051,Andrew Strominger,1996
16414,56,9602052,Joseph Polchinski,1996
16415,313,9602052,Shyamoli Chaudhuri,1996
16416,6653,9602062,Leith Cooper,1996
16417,6654,9602063,H.R. Christiansen,1996
16418,6088,9602044,Pawel O. Mazur,1996
16419,1273,9602075,Daniel Waldram,1996
16420,6222,9602043,Juan M. Maldacena,1996
16421,6655,9602053,Yu. A. Sitenko,1996
16422,2708,9602055,Raffaele Marotta,1996
16423,6656,9602055,Rodolfo Russo,1996
16424,1400,9602056,Paolo Di Vecchia,1996
16425,2085,9602056,Alberto Lerda,1996
16426,6611,9602056,Lorenzo Magnea,1996
16427,6656,9602056,Rodolfo Russo,1996
16428,753,9602062,Ian I. Kogan,1996
16429,2993,9602057,A. Ghosh,1996
16430,3029,9602057,P. Mitra,1996
16431,1229,9602058,Ch. Devch,1996
16432,862,9602058,V. Ogievetsky,1996
16433,265,9602059,Alex,1996
16434,6657,9602059,ros Kehagias,1996
16435,866,9602060,Bernard de Wit,1996
16436,517,9602061,Michael B. Green,1996
16437,6658,9602054,Anastasios C. Petkou,1996
16438,6659,9602053,D. G. Rakityansky,1996
16439,848,9602052,Clifford V. Johnson,1996
16440,791,9602089,J.S.Dowker,1996
16441,6660,9602017,J.C. Le Guillou,1996
16442,270,9602017,F.A. Schaposnik,1996
16443,362,9602155,Dimitra Karabali,1996
16444,96,9602154,Gregory Moore,1996
16445,3595,9602154,Mans Henningson,1996
16446,564,9602153,Ramzi R. Khuri,1996
16447,3846,9602146,Bin Chen,1996
16448,3845,9602146,Takesi Saito,1996
16449,4655,9602146,Hong-Bo Teng,1996
16450,770,9602167,Kimyeong Lee,1996
16451,6661,9602146,Kunihiko Uehara,1996
16452,2756,9602147,S. Hosono,1996
16453,4237,9602147,B.H. Lian,1996
16454,6662,9602148,R.C.Rashkov,1996
16455,6663,9602148,M.Stanishkov,1996
16456,6664,9602149,S. Rajeev A. Stern,1996
16457,2667,9602149,P. Vitale,1996
16458,40,9602150,Ken-ji Hamada,1996
16459,3844,9602146,Ke Wu,1996
16460,4757,9602166,Jose Ignacio Rosado,1996
16461,3939,9602166,Beatriz Gato-Rivera,1996
16462,386,9602165,Jorge Pullin,1996
16463,617,9602145,Alok Kumar,1996
16464,265,9602084,Alex,1996
16465,1573,9602162,C. Klimcik,1996
16466,4916,9602155,V.P. Nair,1996
16467,6665,9602156,Marco D'Attanasio,1996
16468,736,9602156,Tim R. Morris,1996
16469,6247,9602157,John M. Cornwall,1996
16470,1375,9602158,J. Gamboa,1996
16471,6503,9602159,Chang-Yeong Lee,1996
16472,6666,9602160,Yuri B. Suris,1996
16473,3359,9602161,V. Karimipour,1996
16474,5255,9602162,P. Severa,1996
16475,745,9602145,Gautam Sengupta,1996
16476,6667,9602163,Norbert Dragon,1996
16477,5420,9602164,J.E.Paschalis,1996
16478,5421,9602164,P.I.Porfyriadis,1996
16479,385,9602165,Rodolfo Gambini,1996
16480,1084,9602151,D.M.Gitman,1996
16481,6668,9602151,A.E.Gon\c calves (Instituto de F\'{\i}sica,1996
16482,3319,9602152,O. Moritsch,1996
16483,1674,9602152,M. Schweda,1996
16484,6669,9602101,Ivan T.Todorov,1996
16485,2401,9602102,Sergio Ferrara,1996
16486,3716,9602093,Pei-Ming Ho,1996
16487,3718,9602093,Chong-Sun Chu,1996
16488,6670,9602092,M. B. Silva Neto,1996
16489,6671,9602092,S. A. Dias,1996
16490,4484,9602084,ros A. Kehagias,1996
16491,6672,9602084,Andre Lukas,1996
16492,1435,9602085,Achim Kempf,1996
16493,6673,9602086,Hisamitsu Mukaida,1996
16494,6674,9602086,Yujiro Shimada,1996
16495,1058,9602087,M. Gasperini,1996
16496,563,9602087,J. Maharana,1996
16497,1046,9602087,G. Veneziano,1996
16498,5266,9602088,Serdar Nergiz,1996
16499,5267,9602088,Cihan Saclioglu,1996
16500,6347,9602089,M.Bordag,1996
16501,6675,9602101,Ludmil K.Hadjiivanov,1996
16502,617,9602144,Alok Kumar,1996
16503,6676,9602101,Paolo Furlan,1996
16504,42,9602099,E. Sezgin,1996
16505,4284,9602152,T. Sommer,1996
